%
% Commandline
%
% weka.datagenerators.classifiers.classification.RDG1 -r weka.datagenerators.classifiers.classification.RDG1-S_25_-n_1600_-a_100_-c_2_-N_100_-I_0_-M_1_-R_10 -S 25 -n 1600 -a 100 -c 2 -N 100 -I 0 -M 1 -R 10
%
@relation weka.datagenerators.classifiers.classification.RDG1-S_25_-n_1600_-a_100_-c_2_-N_100_-I_0_-M_1_-R_10

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 {false,true}
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute class {c0,c1}

@data
0.637444,0.327713,0.249234,0.326686,0.534823,0.047492,0.850332,0.815008,0.409544,0.449165,0.161498,0.800006,0.272653,0.938136,0.438293,0.21988,0.014922,0.791741,0.095159,0.799288,0.612569,0.852886,0.167844,0.86129,0.88959,0.561649,0.490716,0.291922,0.041176,0.312819,0.463856,false,0.565115,0.077496,0.555355,0.425349,0.596685,0.333342,0.360997,0.132801,0.897444,0.610766,0.126493,0.895931,0.909422,0.381273,0.126719,0.358086,0.353666,0.589389,0.191897,0.037363,0.825645,0.861039,0.972433,0.551366,0.71997,0.308942,0.242119,0.085666,0.602969,0.899516,0.653668,0.338522,0.844086,0.546017,0.881066,0.327777,0.915649,0.449045,0.009981,0.255372,0.275498,0.718269,0.370456,0.090785,0.158036,0.978156,0.745415,0.656734,0.916701,0.485695,0.033962,0.77883,0.784457,0.269533,0.000271,0.495423,0.048788,0.937667,0.696815,0.414704,0.673829,0.094745,0.514986,0.053211,0.344641,0.760251,0.586646,0.39318,c0
0.757257,0.785284,0.436891,0.955786,0.733027,0.028336,0.37136,0.403108,0.396927,0.969425,0.070636,0.053741,0.226848,0.517121,0.259811,0.725301,0.254557,0.994466,0.123062,0.001615,0.078862,0.677475,0.341056,0.363245,0.637691,0.803846,0.243296,0.617029,0.878125,0.66971,0.587993,true,0.562119,0.2887,0.908856,0.351948,0.450459,0.100295,0.201132,0.733998,0.018707,0.383369,0.958551,0.458086,0.67621,0.356043,0.218305,0.813727,0.182913,0.424399,0.32294,0.678501,0.588593,0.680306,0.566085,0.806745,0.555266,0.542556,0.753155,0.547408,0.365886,0.385697,0.978701,0.931634,0.27111,0.107399,0.598848,0.630229,0.080775,0.84789,0.460219,0.496991,0.067863,0.49393,0.936064,0.285934,0.320116,0.175008,0.215784,0.658785,0.648103,0.690861,0.595793,0.783677,0.038404,0.697149,0.2277,0.666791,0.426739,0.520025,0.894016,0.855784,0.25822,0.670567,0.902125,0.30713,0.900562,0.486462,0.114,0.019106,c1
0.480954,0.841044,0.462162,0.497947,0.128449,0.528714,0.041632,0.246778,0.921069,0.760992,0.013135,0.245256,0.060513,0.188861,0.10458,0.822408,0.927192,0.004802,0.455827,0.415987,0.704461,0.971819,0.916049,0.458736,0.203322,0.676982,0.673452,0.035261,0.367461,0.91345,0.273927,false,0.693422,0.857616,0.668166,0.06493,0.461788,0.626998,0.916089,0.379565,0.242688,0.879658,0.572866,0.870409,0.61253,0.347389,0.582652,0.396259,0.398769,0.582623,0.71409,0.832829,0.055647,0.742926,0.185955,0.839115,0.966223,0.937173,0.151775,0.813559,0.564644,0.513914,0.139047,0.844863,0.177489,0.685157,0.371669,0.428094,0.394159,0.047737,0.143462,0.338831,0.593656,0.889616,0.056171,0.336384,0.978737,0.649932,0.987075,0.301733,0.09831,0.539295,0.109383,0.006597,0.375069,0.120769,0.152794,0.957175,0.597744,0.602191,0.362158,0.659368,0.68599,0.696899,0.288902,0.211903,0.290805,0.17267,0.632911,0.349562,c1
0.954502,0.627573,0.841797,0.930835,0.621665,0.606677,0.070002,0.392579,0.266109,0.904975,0.401947,0.878899,0.278796,0.78958,0.951439,0.592231,0.047753,0.918211,0.563801,0.411711,0.853434,0.931172,0.36771,0.977231,0.80162,0.05046,0.350476,0.247126,0.020795,0.532366,0.463509,false,0.762104,0.48884,0.503973,0.89969,0.357358,0.418114,0.164142,0.428024,0.214209,0.766514,0.191719,0.610026,0.157462,0.981078,0.562398,0.315216,0.461673,0.806563,0.930205,0.85119,0.862518,0.03059,0.391655,0.876265,0.683087,0.487159,0.776519,0.744016,0.966113,0.891422,0.261022,0.105059,0.164299,0.997576,0.088527,0.963497,0.508281,0.646917,0.578274,0.413771,0.645384,0.504559,0.404516,0.968217,0.52224,0.670985,0.336381,0.726465,0.770449,0.898589,0.243055,0.634879,0.046846,0.843516,0.189401,0.737552,0.878578,0.639581,0.873862,0.629953,0.56808,0.093742,0.493525,0.292135,0.624165,0.971529,0.360471,0.100478,c0
0.002821,0.166055,0.239049,0.095276,0.164956,0.025645,0.425459,0.516041,0.588203,0.752848,0.049059,0.207204,0.906039,0.581522,0.939033,0.743986,0.289831,0.388879,0.67061,0.031516,0.038103,0.50584,0.081743,0.689853,0.592136,0.751708,0.634177,0.753378,0.358216,0.138163,0.482115,false,0.784156,0.262727,0.007158,0.434778,0.111423,0.14334,0.879982,0.254166,0.104017,0.133328,0.417223,0.223851,0.841435,0.600061,0.116281,0.942786,0.355401,0.250719,0.771272,0.385308,0.488694,0.345084,0.500122,0.539794,0.85928,0.547946,0.345793,0.109007,0.224096,0.842668,0.853887,0.274242,0.854198,0.752629,0.174404,0.303685,0.75665,0.09875,0.787153,0.219992,0.708377,0.658952,0.908355,0.832899,0.10336,0.389388,0.000217,0.189758,0.55694,0.317446,0.575769,0.90019,0.0596,0.823004,0.668007,0.850654,0.227519,0.787078,0.915413,0.540512,0.85828,0.005968,0.20515,0.643266,0.56754,0.344203,0.210769,0.424958,c0
0.756069,0.331031,0.962996,0.336283,0.53646,0.292877,0.800195,0.435804,0.534963,0.65817,0.659357,0.298715,0.676234,0.7711,0.688951,0.718914,0.157481,0.407346,0.591769,0.821743,0.823309,0.197482,0.938874,0.170532,0.063764,0.332726,0.935028,0.072209,0.175401,0.2529,0.761488,true,0.848866,0.497892,0.673811,0.509799,0.076367,0.541643,0.490319,0.78386,0.308512,0.221571,0.971135,0.849938,0.132421,0.326608,0.858204,0.84311,0.091603,0.013413,0.023465,0.904432,0.523005,0.983049,0.255379,0.692741,0.447763,0.769357,0.703221,0.881885,0.619569,0.065435,0.894116,0.978487,0.808188,0.746108,0.539493,0.979934,0.275567,0.131931,0.055699,0.233089,0.188092,0.084255,0.837724,0.351311,0.400929,0.72104,0.84552,0.200664,0.649037,0.899574,0.989159,0.775791,0.684305,0.124942,0.132066,0.251727,0.309406,0.21203,0.270828,0.620028,0.57635,0.85405,0.595599,0.095864,0.641326,0.232022,0.686853,0.917341,c1
0.897346,0.937324,0.062283,0.249118,0.042299,0.773399,0.651854,0.649449,0.682426,0.452869,0.549567,0.963105,0.919849,0.812776,0.56724,0.562217,0.127692,0.933352,0.698582,0.572879,0.77743,0.464678,0.591167,0.09742,0.75051,0.540764,0.519346,0.470609,0.039919,0.892057,0.152939,false,0.127249,0.155062,0.624559,0.162068,0.606936,0.921697,0.012634,0.590835,0.821763,0.771228,0.377763,0.112982,0.372298,0.384046,0.916743,0.313073,0.367885,0.849258,0.631649,0.342267,0.197877,0.447009,0.150595,0.674027,0.419223,0.511636,0.982297,0.96918,0.080149,0.463225,0.538355,0.874702,0.429527,0.732802,0.715127,0.17143,0.497708,0.10037,0.691375,0.93295,0.476922,0.915167,0.86834,0.261255,0.178033,0.774004,0.555672,0.724312,0.095279,0.496184,0.089639,0.836526,0.771787,0.652508,0.559327,0.795131,0.226015,0.481023,0.211998,0.213882,0.172929,0.753629,0.910583,0.779976,0.653582,0.045374,0.724271,0.600952,c0
0.472915,0.902171,0.847405,0.505409,0.537959,0.602913,0.56242,0.71467,0.787285,0.568367,0.889315,0.112119,0.907394,0.981955,0.89714,0.802738,0.442897,0.856451,0.392261,0.77746,0.224708,0.605834,0.843663,0.275251,0.264106,0.162976,0.9573,0.870427,0.390412,0.821538,0.269527,false,0.946152,0.274398,0.493891,0.621091,0.79595,0.771124,0.126082,0.793148,0.754065,0.923458,0.988572,0.636538,0.290318,0.450457,0.979529,0.588318,0.035334,0.073907,0.279793,0.845327,0.173368,0.849794,0.667253,0.614434,0.284653,0.453084,0.389703,0.702516,0.579057,0.320746,0.255254,0.91605,0.749001,0.101895,0.213664,0.737272,0.861937,0.564151,0.722433,0.397162,0.811356,0.961715,0.618266,0.775106,0.850153,0.883395,0.04754,0.520889,0.641308,0.76775,0.248637,0.416756,0.078249,0.597694,0.624541,0.275579,0.850865,0.768388,0.595826,0.605765,0.363044,0.759894,0.182206,0.864349,0.143728,0.040067,0.125032,0.36676,c1
0.335872,0.573295,0.63368,0.825124,0.196314,0.417197,0.515471,0.046486,0.794461,0.152049,0.531837,0.538176,0.258812,0.306664,0.312653,0.639621,0.987737,0.519656,0.056184,0.328208,0.214554,0.906447,0.543862,0.031389,0.19683,0.990086,0.707099,0.618019,0.085975,0.597881,0.097606,false,0.225563,0.32606,0.133198,0.840768,0.225456,0.531093,0.917828,0.984102,0.663709,0.319033,0.767584,0.067878,0.679315,0.673154,0.313657,0.177772,0.036299,0.685386,0.198792,0.55961,0.463244,0.838458,0.935481,0.150926,0.202253,0.423386,0.452186,0.695333,0.737461,0.470879,0.218116,0.711333,0.615619,0.025419,0.607601,0.990529,0.119862,0.197231,0.341867,0.359769,0.312714,0.190052,0.429012,0.157558,0.625457,0.42155,0.01225,0.247175,0.738424,0.928434,0.932001,0.417214,0.970368,0.479754,0.609152,0.704875,0.77497,0.20958,0.064821,0.518114,0.228672,0.124184,0.506235,0.429881,0.586397,0.539065,0.928814,0.17093,c1
0.080366,0.357581,0.611329,0.657325,0.142088,0.115662,0.213993,0.854523,0.138744,0.886019,0.428631,0.902039,0.532571,0.460452,0.775543,0.200982,0.095461,0.710322,0.193466,0.101324,0.44091,0.662932,0.527035,0.416623,0.671558,0.625506,0.880397,0.240925,0.382944,0.638671,0.076141,false,0.612752,0.647769,0.135481,0.796267,0.579684,0.043025,0.77861,0.835706,0.217246,0.638568,0.433425,0.570954,0.575114,0.735449,0.136311,0.50578,0.134355,0.645303,0.010449,0.764587,0.962712,0.938941,0.715104,0.884438,0.42223,0.728152,0.373619,0.35192,0.833947,0.48915,0.008335,0.114469,0.102952,0.29258,0.437441,0.105383,0.812041,0.817668,0.921724,0.287553,0.703288,0.197055,0.588495,0.843017,0.784284,0.564054,0.805437,0.913774,0.519379,0.155504,0.228891,0.733833,0.696176,0.961103,0.20912,0.083339,0.593654,0.204035,0.599319,0.742642,0.020672,0.387909,0.785672,0.027528,0.642238,0.25147,0.932498,0.546383,c0
0.76583,0.735242,0.019548,0.035899,0.421149,0.983199,0.23777,0.503973,0.134123,0.477769,0.705357,0.9368,0.269549,0.637904,0.267659,0.511722,0.196704,0.597662,0.352558,0.598192,0.818345,0.426678,0.46714,0.826334,0.195915,0.754109,0.942018,0.155834,0.10242,0.614069,0.95643,false,0.339298,0.343276,0.710216,0.925858,0.564756,0.530581,0.84806,0.82234,0.198417,0.343228,0.886883,0.208758,0.690764,0.036163,0.449022,0.163034,0.07575,0.088373,0.561853,0.441827,0.261065,0.204225,0.148764,0.360826,0.952945,0.367924,0.106898,0.407084,0.461037,0.245693,0.043826,0.927288,0.883714,0.49294,0.828352,0.451701,0.335379,0.942657,0.599878,0.085549,0.944653,0.226458,0.776275,0.927985,0.326006,0.11113,0.90197,0.663307,0.107261,0.72126,0.885963,0.309926,0.881517,0.862447,0.293742,0.609679,0.64445,0.859796,0.877572,0.693355,0.376558,0.682849,0.456406,0.467925,0.934815,0.6408,0.589644,0.63674,c1
0.829327,0.600767,0.228262,0.38607,0.777956,0.507132,0.672307,0.549647,0.155529,0.961348,0.715533,0.497465,0.584123,0.75937,0.815945,0.085903,0.947039,0.577752,0.495302,0.753309,0.05148,0.449693,0.9411,0.248494,0.013574,0.278746,0.961341,0.539174,0.19425,0.400575,0.02541,false,0.175642,0.122138,0.113593,0.65755,0.835038,0.242829,0.493343,0.728113,0.047059,0.793566,0.342102,0.508453,0.92461,0.617534,0.344522,0.595788,0.795301,0.960189,0.006182,0.550126,0.302396,0.936371,0.446413,0.195491,0.117993,0.598798,0.859575,0.371855,0.761026,0.344896,0.66717,0.752159,0.923796,0.567895,0.622414,0.960944,0.528145,0.783292,0.774401,0.509346,0.455986,0.943243,0.250752,0.995871,0.528823,0.289123,0.275654,0.613109,0.847001,0.88646,0.70444,0.247662,0.041812,0.936626,0.626386,0.363874,0.342238,0.066138,0.26414,0.421503,0.612953,0.057065,0.481217,0.793316,0.681386,0.901067,0.698256,0.020646,c0
0.338997,0.634687,0.914229,0.773279,0.375563,0.145059,0.830558,0.064604,0.885143,0.022808,0.78411,0.113774,0.868557,0.582925,0.309281,0.743707,0.849543,0.374557,0.669907,0.35708,0.820439,0.857118,0.628484,0.342012,0.33809,0.432811,0.053187,0.224988,0.001827,0.694597,0.702453,false,0.862739,0.573859,0.672372,0.926202,0.537097,0.053421,0.543918,0.223457,0.926669,0.249315,0.225036,0.780957,0.484808,0.958611,0.846873,0.997443,0.909549,0.220818,0.843946,0.869847,0.99363,0.046825,0.524786,0.209257,0.11619,0.232046,0.02263,0.663935,0.522051,0.08935,0.504964,0.590556,0.101881,0.012589,0.916243,0.843144,0.860147,0.012969,0.329871,0.233786,0.637669,0.758185,0.193525,0.759977,0.941702,0.188221,0.366171,0.690571,0.928878,0.481882,0.865626,0.25559,0.684945,0.004584,0.672277,0.994733,0.950145,0.880629,0.767577,0.785258,0.3502,0.002116,0.825193,0.191953,0.010248,0.611854,0.618194,0.060255,c0
0.152721,0.079089,0.257422,0.208133,0.91002,0.124531,0.834192,0.663184,0.118997,0.545139,0.904735,0.138451,0.306617,0.439295,0.524296,0.343788,0.424811,0.039466,0.215563,0.289186,0.147431,0.522118,0.339115,0.952276,0.703321,0.583625,0.822809,0.554303,0.286923,0.146084,0.102585,false,0.061465,0.288416,0.428856,0.958856,0.649658,0.385796,0.400738,0.824839,0.792955,0.484438,0.70455,0.451229,0.552832,0.138936,0.553595,0.507366,0.026146,0.295798,0.252942,0.276247,0.051555,0.319529,0.645953,0.096413,0.795064,0.926548,0.938571,0.511196,0.420192,0.61742,0.542856,0.749485,0.271867,0.179345,0.133065,0.596766,0.133022,0.968509,0.065524,0.806001,0.149036,0.975891,0.677848,0.944973,0.957515,0.130272,0.753531,0.980078,0.409554,0.898668,0.614725,0.956064,0.023499,0.007096,0.888998,0.84708,0.973373,0.02351,0.985138,0.02646,0.981491,0.619971,0.708596,0.830956,0.958445,0.562535,0.248861,0.379756,c1
0.613497,0.865048,0.979141,0.149402,0.544594,0.086977,0.122926,0.802805,0.509532,0.455617,0.362543,0.423887,0.678516,0.349436,0.89156,0.618932,0.673163,0.692027,0.245916,0.911558,0.108185,0.975095,0.487902,0.480295,0.16935,0.954072,0.962615,0.566065,0.484944,0.541422,0.898303,true,0.177863,0.060391,0.579979,0.38434,0.521572,0.815887,0.689971,0.986034,0.065563,0.889393,0.679576,0.746352,0.444592,0.171238,0.712745,0.568931,0.340816,0.906262,0.805714,0.704877,0.229125,0.447856,0.275796,0.205402,0.603337,0.490543,0.50801,0.43231,0.354536,0.782722,0.350014,0.989759,0.852738,0.208878,0.153799,0.281553,0.069198,0.174535,0.596872,0.395288,0.769052,0.427383,0.936151,0.168007,0.402613,0.804498,0.274556,0.097556,0.828536,0.90823,0.7533,0.229705,0.413198,0.382318,0.322125,0.273119,0.368007,0.284946,0.885242,0.972609,0.410009,0.036941,0.172501,0.20567,0.961021,0.56097,0.643301,0.358107,c1
0.136681,0.521563,0.095051,0.281649,0.71915,0.025991,0.418433,0.539748,0.155873,0.752432,0.118563,0.70735,0.381658,0.23461,0.80406,0.206228,0.922488,0.950991,0.835379,0.529553,0.306844,0.941842,0.719201,0.737679,0.283965,0.908884,0.637475,0.791721,0.728344,0.140001,0.707698,true,0.395904,0.145352,0.185273,0.907782,0.889661,0.5915,0.839305,0.910212,0.291331,0.976559,0.159951,0.585536,0.920219,0.502086,0.888424,0.452031,0.591853,0.766379,0.600056,0.881713,0.566209,0.229049,0.716277,0.478424,0.099016,0.87816,0.373177,0.220714,0.139511,0.168942,0.032283,0.628433,0.254122,0.097025,0.583474,0.459071,0.297987,0.21933,0.960434,0.343161,0.704802,0.542207,0.965841,0.327652,0.520404,0.459104,0.086441,0.511984,0.466618,0.338979,0.567483,0.833641,0.389281,0.941903,0.911433,0.588311,0.41798,0.569692,0.267688,0.45433,0.044946,0.747158,0.888,0.631913,0.116655,0.273461,0.936576,0.204752,c0
0.424074,0.683293,0.464345,0.984866,0.176153,0.51402,0.283609,0.911182,0.145987,0.287632,0.812343,0.538122,0.690271,0.7853,0.696635,0.272548,0.160007,0.017511,0.165273,0.795759,0.444072,0.274224,0.622259,0.541764,0.517139,0.777159,0.941014,0.193919,0.899583,0.750296,0.288313,true,0.879356,0.174857,0.076489,0.381488,0.194499,0.101469,0.819209,0.91919,0.629783,0.154919,0.249122,0.41953,0.642161,0.785861,0.044955,0.504944,0.697047,0.899012,0.911112,0.106518,0.471104,0.718829,0.554626,0.468357,0.457089,0.141368,0.312285,0.88639,0.792445,0.364938,0.795044,0.492278,0.325702,0.292398,0.937314,0.046463,0.033396,0.054355,0.265489,0.013951,0.905088,0.015247,0.033096,0.162223,0.325189,0.793207,0.109178,0.542772,0.797715,0.149833,0.15205,0.996053,0.583679,0.087416,0.652331,0.254228,0.450752,0.128871,0.887131,0.306891,0.270931,0.549568,0.69158,0.942043,0.644359,0.280457,0.224335,0.277882,c0
0.076042,0.308323,0.580516,0.660585,0.487127,0.661698,0.188479,0.519035,0.003506,0.48991,0.416144,0.639542,0.031928,0.317948,0.708037,0.851929,0.607385,0.291239,0.876044,0.302906,0.875482,0.11218,0.874807,0.333491,0.359578,0.414154,0.507,0.474304,0.354901,0.519006,0.024207,false,0.390466,0.880364,0.515893,0.100691,0.204498,0.0279,0.311956,0.869493,0.09021,0.496583,0.363626,0.07646,0.78615,0.050136,0.712946,0.66619,0.308991,0.489405,0.712882,0.999967,0.256483,0.473985,0.618069,0.629648,0.144465,0.079452,0.530475,0.944542,0.28417,0.262697,0.454791,0.209999,0.554725,0.014326,0.39508,0.575979,0.18062,0.739798,0.007248,0.349706,0.285036,0.329881,0.311146,0.198565,0.55734,0.456239,0.361644,0.977743,0.846642,0.859379,0.579731,0.561663,0.873248,0.783918,0.652745,0.399094,0.53591,0.260022,0.527082,0.508888,0.485224,0.630122,0.037226,0.286609,0.732102,0.57642,0.141718,0.801901,c0
0.065173,0.9174,0.569683,0.232247,0.962058,0.610516,0.920797,0.70086,0.496892,0.723416,0.907062,0.064743,0.470058,0.617497,0.476561,0.133554,0.616008,0.225308,0.017308,0.390713,0.281163,0.097228,0.703634,0.535249,0.406281,0.843076,0.318002,0.066251,0.996299,0.700731,0.557941,true,0.515548,0.226542,0.920772,0.556035,0.807377,0.521259,0.748061,0.164445,0.204584,0.980407,0.907264,0.386973,0.470722,0.289469,0.889755,0.139146,0.092175,0.271937,0.812446,0.153427,0.227103,0.242249,0.92449,0.764451,0.309668,0.715807,0.741024,0.781042,0.906632,0.684722,0.852706,0.327969,0.928292,0.180645,0.79277,0.006216,0.706822,0.514951,0.082632,0.84265,0.772525,0.411787,0.722519,0.278228,0.382081,0.230888,0.945421,0.878517,0.98279,0.614801,0.010629,0.541079,0.832934,0.189091,0.177383,0.721361,0.940759,0.39428,0.769691,0.602053,0.333229,0.134745,0.420105,0.190433,0.42055,0.692469,0.163256,0.044049,c1
0.883644,0.27251,0.039236,0.697166,0.079095,0.622224,0.262368,0.888699,0.429742,0.397739,0.812718,0.376956,0.648966,0.338866,0.515682,0.467314,0.932875,0.857586,0.289236,0.376028,0.446928,0.345432,0.258959,0.206689,0.532221,0.361545,0.867691,0.625431,0.061513,0.875875,0.939696,false,0.28621,0.910938,0.89845,0.684182,0.332895,0.250738,0.982699,0.377353,0.23166,0.366907,0.357172,0.483591,0.988334,0.349828,0.472356,0.910465,0.748865,0.426409,0.891985,0.054812,0.546489,0.596429,0.077413,0.596075,0.47094,0.025771,0.294797,0.571626,0.353865,0.097581,0.894017,0.137562,0.225699,0.441331,0.697523,0.290512,0.86669,0.834956,0.132816,0.354319,0.748344,0.606684,0.044002,0.220027,0.541489,0.050866,0.825897,0.168431,0.153249,0.416077,0.638397,0.601519,0.947643,0.223927,0.979341,0.162439,0.403117,0.033485,0.820855,0.533219,0.965222,0.27892,0.847175,0.665262,0.263798,0.476884,0.071195,0.319734,c0
0.181355,0.925376,0.252505,0.573269,0.483043,0.997275,0.091432,0.378971,0.848433,0.269405,0.131615,0.363563,0.181477,0.021965,0.667892,0.788529,0.017426,0.093325,0.726799,0.006492,0.69407,0.681665,0.363715,0.803586,0.709586,0.447598,0.103728,0.734421,0.350395,0.190901,0.34252,true,0.239819,0.449617,0.919112,0.873798,0.931947,0.601309,0.874021,0.372874,0.055024,0.433872,0.614457,0.197547,0.794801,0.697309,0.322363,0.977935,0.70065,0.84803,0.461685,0.504813,0.895907,0.053716,0.66797,0.938908,0.778781,0.539451,0.136404,0.385099,0.211278,0.524801,0.863685,0.911763,0.011014,0.326682,0.744604,0.373815,0.284377,0.684345,0.575975,0.332557,0.769419,0.000452,0.478576,0.956287,0.892968,0.986214,0.111994,0.032673,0.688849,0.148707,0.327809,0.127232,0.072717,0.664979,0.583272,0.481805,0.223906,0.450204,0.520673,0.462762,0.985827,0.646128,0.606829,0.240724,0.263817,0.331215,0.622649,0.911918,c1
0.372989,0.985381,0.094473,0.455847,0.168519,0.129849,0.466901,0.764784,0.576915,0.606663,0.931084,0.477654,0.839228,0.162541,0.34296,0.504211,0.375765,0.358235,0.592655,0.934969,0.686777,0.337228,0.119316,0.49817,0.114712,0.656556,0.004865,0.84715,0.610994,0.207758,0.225679,true,0.873959,0.237361,0.192982,0.606208,0.354415,0.614042,0.670707,0.092025,0.661467,0.783525,0.523867,0.910898,0.843605,0.302494,0.520982,0.744229,0.868691,0.449218,0.590853,0.984795,0.381373,0.171298,0.516997,0.837255,0.477584,0.549902,0.042299,0.660415,0.80315,0.035009,0.751963,0.464525,0.757185,0.937683,0.904584,0.161376,0.960834,0.05304,0.589188,0.505859,0.43803,0.831562,0.200327,0.664666,0.147357,0.216565,0.243837,0.001162,0.6027,0.122116,0.912622,0.975018,0.325279,0.538352,0.704831,0.021006,0.780777,0.420125,0.596054,0.893452,0.272671,0.840078,0.922678,0.241131,0.986482,0.368704,0.18529,0.111991,c0
0.009582,0.281648,0.439025,0.677887,0.687285,0.988439,0.802027,0.716593,0.118364,0.027044,0.883685,0.291669,0.941763,0.075085,0.611061,0.630339,0.821134,0.691246,0.014955,0.415354,0.194997,0.919344,0.026283,0.578882,0.92767,0.46275,0.22898,0.214787,0.469774,0.868255,0.817365,false,0.016994,0.046215,0.713954,0.638338,0.941887,0.497726,0.91792,0.850824,0.465957,0.81977,0.674942,0.562574,0.137807,0.415754,0.985929,0.030065,0.188077,0.851514,0.3051,0.09105,0.24302,0.965838,0.017198,0.355153,0.195931,0.669737,0.429069,0.213292,0.259292,0.35014,0.562644,0.568427,0.350373,0.931399,0.994342,0.280958,0.999159,0.941914,0.350177,0.06914,0.909864,0.383394,0.836364,0.008245,0.155916,0.806733,0.361968,0.831737,0.74319,0.761126,0.39316,0.953552,0.937389,0.702057,0.667883,0.502667,0.318859,0.518939,0.295266,0.689433,0.001768,0.074652,0.565856,0.507741,0.83444,0.536922,0.006753,0.117886,c1
0.683786,0.825415,0.830003,0.252096,0.099149,0.198631,0.943104,0.637984,0.74952,0.861122,0.117225,0.744766,0.032944,0.484245,0.741761,0.122905,0.168105,0.70263,0.833118,0.229914,0.895419,0.973701,0.611081,0.91337,0.638631,0.669074,0.007944,0.65675,0.607778,0.904326,0.933519,false,0.86051,0.407576,0.983459,0.070155,0.781166,0.67752,0.548794,0.093404,0.785595,0.788016,0.961367,0.254063,0.314644,0.458985,0.392836,0.563625,0.340327,0.432373,0.714199,0.20961,0.676086,0.767071,0.418281,0.415015,0.356203,0.398191,0.009382,0.300102,0.229276,0.193736,0.972312,0.794515,0.69683,0.785684,0.54728,0.144815,0.220497,0.652682,0.057606,0.715812,0.819856,0.288016,0.464006,0.593672,0.287876,0.799169,0.152188,0.964583,0.262063,0.954294,0.69976,0.364822,0.606787,0.516058,0.513964,0.676418,0.785892,0.684797,0.783499,0.177147,0.034578,0.610613,0.145714,0.044427,0.175689,0.227972,0.834701,0.459747,c1
0.867901,0.116579,0.846328,0.863595,0.921954,0.698735,0.833018,0.970408,0.07595,0.846084,0.024067,0.868886,0.281869,0.887606,0.456587,0.905106,0.122851,0.085889,0.197624,0.074147,0.454389,0.880202,0.039797,0.330568,0.742522,0.582512,0.360784,0.568836,0.858178,0.75663,0.451269,false,0.279261,0.210767,0.636433,0.479602,0.750671,0.390306,0.942861,0.03748,0.457347,0.970246,0.895737,0.05376,0.676543,0.615728,0.270446,0.612638,0.692947,0.204269,0.26823,0.071676,0.483864,0.284739,0.637272,0.205015,0.311592,0.185845,0.718632,0.045109,0.896225,0.980813,0.260672,0.772761,0.284522,0.465162,0.116149,0.908524,0.879112,0.410893,0.612901,0.618134,0.347164,0.623149,0.472046,0.160433,0.288818,0.7443,0.636899,0.378348,0.613037,0.325634,0.271286,0.661763,0.54216,0.418274,0.487737,0.995734,0.04636,0.822631,0.073989,0.548306,0.295293,0.179646,0.60055,0.749235,0.406646,0.287288,0.812527,0.964281,c1
