%
% Commandline
%
% weka.datagenerators.classifiers.classification.RDG1 -r weka.datagenerators.classifiers.classification.RDG1-S_0_-n_1600_-a_200_-c_2_-N_200_-I_0_-M_1_-R_10 -S 0 -n 1600 -a 200 -c 2 -N 200 -I 0 -M 1 -R 10
%
@relation weka.datagenerators.classifiers.classification.RDG1-S_0_-n_1600_-a_200_-c_2_-N_200_-I_0_-M_1_-R_10

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute a121 numeric
@attribute a122 numeric
@attribute a123 numeric
@attribute a124 numeric
@attribute a125 numeric
@attribute a126 numeric
@attribute a127 numeric
@attribute a128 numeric
@attribute a129 numeric
@attribute a130 numeric
@attribute a131 numeric
@attribute a132 numeric
@attribute a133 numeric
@attribute a134 numeric
@attribute a135 numeric
@attribute a136 numeric
@attribute a137 numeric
@attribute a138 numeric
@attribute a139 numeric
@attribute a140 numeric
@attribute a141 numeric
@attribute a142 numeric
@attribute a143 numeric
@attribute a144 numeric
@attribute a145 numeric
@attribute a146 numeric
@attribute a147 numeric
@attribute a148 numeric
@attribute a149 numeric
@attribute a150 numeric
@attribute a151 numeric
@attribute a152 numeric
@attribute a153 numeric
@attribute a154 numeric
@attribute a155 numeric
@attribute a156 numeric
@attribute a157 numeric
@attribute a158 numeric
@attribute a159 numeric
@attribute a160 numeric
@attribute a161 numeric
@attribute a162 numeric
@attribute a163 numeric
@attribute a164 numeric
@attribute a165 numeric
@attribute a166 numeric
@attribute a167 numeric
@attribute a168 numeric
@attribute a169 numeric
@attribute a170 numeric
@attribute a171 numeric
@attribute a172 numeric
@attribute a173 numeric
@attribute a174 numeric
@attribute a175 numeric
@attribute a176 numeric
@attribute a177 {false,true}
@attribute a178 numeric
@attribute a179 numeric
@attribute a180 numeric
@attribute a181 numeric
@attribute a182 numeric
@attribute a183 numeric
@attribute a184 numeric
@attribute a185 numeric
@attribute a186 numeric
@attribute a187 numeric
@attribute a188 numeric
@attribute a189 numeric
@attribute a190 numeric
@attribute a191 numeric
@attribute a192 numeric
@attribute a193 numeric
@attribute a194 numeric
@attribute a195 numeric
@attribute a196 numeric
@attribute a197 numeric
@attribute a198 numeric
@attribute a199 numeric
@attribute class {c0,c1}

@data
0.892199,0.569572,0.910886,0.863899,0.962616,0.896696,0.943771,0.803697,0.064562,0.829562,0.741056,0.177989,0.7401,0.212081,0.85655,0.06052,0.653,0.141151,0.188131,0.209344,0.881461,0.243718,0.030946,0.031789,0.227527,0.463865,0.349842,0.801644,0.716085,0.090662,0.702211,0.230908,0.980754,0.321017,0.907477,0.82751,0.289603,0.996452,0.255718,0.080797,0.550585,0.278749,0.7755,0.408159,0.754734,0.936589,0.839735,0.969025,0.96455,0.603847,0.178465,0.906565,0.135721,0.839852,0.188716,0.31278,0.772191,0.072984,0.284154,0.229268,0.65777,0.54113,0.911009,0.293811,0.681907,0.15605,0.77183,0.222,0.082891,0.81341,0.744878,0.173523,0.268657,0.046214,0.964517,0.194273,0.743568,0.076592,0.536767,0.348353,0.568927,0.259398,0.404206,0.858094,0.215638,0.630768,0.945688,0.555609,0.629383,0.775788,0.998914,0.215961,0.8218,0.511641,0.127656,0.88991,0.325593,0.946069,0.120472,0.183288,0.407162,0.315731,0.90407,0.540393,0.017241,0.63501,0.281972,0.980431,0.078223,0.593019,0.167953,0.408839,0.856234,0.32509,0.273769,0.57946,0.846707,0.654696,0.531941,0.018879,0.814108,0.152783,0.88695,0.740828,0.369639,0.893669,0.47195,0.376426,0.745139,0.100193,0.603165,0.425114,0.227094,0.965476,0.470412,0.691507,0.051565,0.81467,0.879743,0.614975,0.428998,0.427272,0.912984,0.121628,0.767329,0.779075,0.90898,0.83247,0.092408,0.682539,0.742654,0.946849,0.126744,0.805352,0.980527,0.886922,0.480667,0.329179,0.125127,0.836716,0.934488,0.074057,0.825763,0.638459,0.84584,0.258646,0.629417,0.119204,0.303339,0.1925,0.573072,0.812397,0.765848,0.103764,0.677538,0.211833,0.576048,true,0.19293,0.149628,0.917686,0.882905,0.267205,0.625106,0.497768,0.052047,0.561702,0.428157,0.478158,0.938168,0.221459,0.198443,0.95543,0.128595,0.523058,0.140952,0.593504,0.51522,0.469103,0.478733,c0
0.850491,0.034869,0.575918,0.865259,0.60936,0.58246,0.10988,0.401704,0.92144,0.621613,0.067828,0.608546,0.002424,0.737153,0.268272,0.686226,0.582486,0.874874,0.022673,0.666221,0.205256,0.296201,0.989854,0.601734,0.094825,0.338832,0.981636,0.776291,0.765617,0.919194,0.684087,0.018911,0.636885,0.338495,0.486307,0.606105,0.531732,0.361413,0.867467,0.90379,0.089983,0.724915,0.082849,0.856359,0.804919,0.204429,0.210938,0.665434,0.605757,0.115586,0.976132,0.517492,0.650956,0.661955,0.145465,0.01735,0.271829,0.852674,0.712726,0.063651,0.811613,0.808622,0.529688,0.262791,0.442056,0.151735,0.521683,0.619374,0.907745,0.829307,0.133544,0.164104,0.547818,0.163584,0.191989,0.384138,0.875363,0.136702,0.941786,0.806276,0.456719,0.921968,0.615614,0.849949,0.826073,0.454755,0.531285,0.114847,0.695124,0.399694,0.375053,0.597105,0.773308,0.215652,0.026033,0.938325,0.100928,0.145876,0.004262,0.703316,0.915745,0.867991,0.383752,0.855284,0.722975,0.226951,0.801913,0.051308,0.419314,0.943809,0.018009,0.116277,0.033518,0.44413,0.325853,0.070089,0.889223,0.982111,0.009748,0.380738,0.770143,0.049925,0.947687,0.69503,0.973376,0.656568,0.412153,0.159028,0.973548,0.436422,0.096382,0.581904,0.788614,0.705024,0.402723,0.119762,0.037594,0.517947,0.069811,0.860054,0.111179,0.508491,0.286503,0.672606,0.83803,0.780793,0.543129,0.959841,0.522802,0.417263,0.604338,0.486663,0.256293,0.222646,0.152898,0.299527,0.953821,0.171826,0.850088,0.85464,0.664807,0.654384,0.785854,0.86675,0.314751,0.016208,0.550688,0.062924,0.19016,0.086896,0.451245,0.979745,0.157683,0.35143,0.712976,0.177742,0.820594,false,0.865623,0.763479,0.558955,0.026713,0.891182,0.907546,0.67419,0.945172,0.129005,0.125833,0.664461,0.616098,0.378987,0.451794,0.994171,0.267569,0.121315,0.269016,0.589046,0.278134,0.280073,0.496276,c0
0.687722,0.815302,0.498005,0.021341,0.611353,0.046294,0.461046,0.765138,0.474734,0.463304,0.413766,0.524534,0.85556,0.647771,0.640655,0.789765,0.962874,0.361642,0.35323,0.061735,0.9014,0.198304,0.119211,0.804678,0.215403,0.151868,0.697579,0.061334,0.013859,0.370712,0.902104,0.930608,0.628123,0.049638,0.905957,0.561808,0.933988,0.88477,0.221341,0.054883,0.181885,0.766256,0.440591,0.672712,0.422203,0.416087,0.708985,0.069313,0.387048,0.491811,0.814547,0.816984,0.995502,0.271657,0.726432,0.3757,0.486294,0.412548,0.390989,0.789713,0.549992,0.42972,0.603408,0.819157,0.732227,0.485137,0.812895,0.918536,0.81014,0.791605,0.790603,0.459368,0.806125,0.440499,0.192089,0.860807,0.79615,0.743197,0.179848,0.839962,0.694294,0.239837,0.436534,0.822709,0.750876,0.3737,0.095738,0.666147,0.588388,0.455535,0.344767,0.235458,0.217671,0.949335,0.712613,0.050771,0.626144,0.299578,0.346395,0.173748,0.210589,0.489647,0.90079,0.738947,0.538895,0.27215,0.017551,0.051612,0.668328,0.544058,0.755974,0.971429,0.522306,0.65307,0.750226,0.380833,0.633343,0.516345,0.315733,0.896859,0.896707,0.308712,0.204366,0.627081,0.847521,0.134678,0.216951,0.693075,0.373458,0.537078,0.421664,0.448919,0.705821,0.914881,0.298176,0.807606,0.993729,0.923675,0.729932,0.854838,0.759301,0.714586,0.400749,0.977537,0.056114,0.43084,0.816966,0.063484,0.20892,0.725912,0.872635,0.938884,0.599477,0.193199,0.602824,0.102218,0.081537,0.504347,0.52886,0.985634,0.257452,0.741881,0.789394,0.429184,0.029501,0.881472,0.072454,0.788623,0.550981,0.630173,0.21619,0.114025,0.945246,0.859199,0.229813,0.134383,0.935312,true,0.401257,0.362411,0.832293,0.833168,0.104386,0.494145,0.16786,0.344648,0.896113,0.419542,0.624071,0.742962,0.502584,0.583117,0.813337,0.842144,0.333611,0.137759,0.891954,0.996799,0.235834,0.320233,c0
0.952549,0.145671,0.297646,0.743454,0.633929,0.268353,0.652664,0.848499,0.411282,0.939959,0.393611,0.588398,0.585293,0.513366,0.904743,0.526106,0.075675,0.084531,0.14849,0.920673,0.742799,0.803701,0.700776,0.048459,0.110474,0.283729,0.619526,0.96035,0.043639,0.826498,0.55215,0.111295,0.146603,0.939408,0.840335,0.815067,0.390681,0.146081,0.764259,0.275017,0.754425,0.408979,0.483403,0.020676,0.465374,0.576284,0.67739,0.940434,0.769126,0.141428,0.367853,0.7421,0.019702,0.26084,0.911098,0.59603,0.284608,0.413989,0.691392,0.919568,0.588623,0.309502,0.615959,0.74695,0.382315,0.642125,0.115352,0.895376,0.814379,0.087537,0.986617,0.185833,0.911383,0.485456,0.081723,0.306341,0.824091,0.506266,0.540032,0.515663,0.886529,0.222314,0.991085,0.277089,0.352043,0.91229,0.912824,0.084793,0.320085,0.115564,0.120348,0.199344,0.548066,0.423073,0.181639,0.744291,0.554578,0.742357,0.40921,0.632379,0.663416,0.806526,0.960418,0.08777,0.412266,0.510464,0.494227,0.109764,0.055573,0.252258,0.778498,0.08386,0.728039,0.833853,0.619414,0.887597,0.203342,0.632139,0.493442,0.261474,0.082088,0.690159,0.302278,0.919345,0.673687,0.097851,0.742498,0.858024,0.798739,0.532718,0.884187,0.592473,0.231681,0.113052,0.686605,0.590745,0.527882,0.779793,0.343985,0.012008,0.535001,0.267848,0.550847,0.961287,0.975377,0.353683,0.003758,0.866191,0.104352,0.47319,0.715252,0.253722,0.598856,0.992345,0.005656,0.159382,0.511249,0.382884,0.359869,0.636133,0.335323,0.306193,0.68868,0.34737,0.974537,0.140852,0.91799,0.025931,0.676962,0.802737,0.24434,0.660239,0.807087,0.801308,0.841463,0.629065,0.661554,false,0.28008,0.647956,0.404039,0.019498,0.431973,0.313273,0.593917,0.813338,0.169401,0.233832,0.71403,0.860674,0.742214,0.225543,0.564761,0.802426,0.317557,0.811011,0.384795,0.824936,0.800847,0.313921,c0
0.083384,0.810884,0.721751,0.167145,0.024547,0.435628,0.665162,0.663839,0.3906,0.161387,0.45474,0.272415,0.270552,0.988914,0.055341,0.809118,0.268308,0.514795,0.95073,0.216046,0.606304,0.312211,0.574228,0.427787,0.412113,0.904009,0.222504,0.826476,0.118691,0.629126,0.766522,0.082892,0.683404,0.516906,0.388653,0.760345,0.636579,0.878559,0.521292,0.918444,0.80729,0.701016,0.139842,0.095438,0.942209,0.085617,0.571709,0.470663,0.332807,0.912599,0.023006,0.712763,0.996814,0.632016,0.095935,0.004664,0.921799,0.582771,0.672385,0.002903,0.371864,0.523598,0.673031,0.036769,0.282878,0.123345,0.366301,0.681804,0.327341,0.00265,0.09783,0.952565,0.316869,0.545027,0.538591,0.751157,0.228465,0.102661,0.808654,0.880893,0.290158,0.41065,0.12359,0.88853,0.24225,0.993177,0.931795,0.233911,0.102324,0.096069,0.863583,0.8024,0.50533,0.212415,0.196659,0.573392,0.964491,0.581406,0.957627,0.337251,0.204425,0.135289,0.225493,0.713402,0.054782,0.245274,0.680643,0.363885,0.260891,0.274507,0.951575,0.21954,0.967295,0.384654,0.851696,0.74011,0.560726,0.26239,0.169802,0.714862,0.021003,0.433073,0.280363,0.876959,0.921462,0.611072,0.473568,0.652674,0.744986,0.099744,0.570089,0.695588,0.237336,0.598739,0.08183,0.466338,0.106397,0.902318,0.907454,0.010021,0.494155,0.879567,0.310292,0.256244,0.297572,0.815911,0.71624,0.620899,0.595256,0.664997,0.690589,0.42411,0.148689,0.011058,0.305212,0.655371,0.189963,0.574032,0.99139,0.914771,0.482385,0.903251,0.888522,0.938307,0.945964,0.500181,0.645329,0.975598,0.976734,0.986719,0.607635,0.429975,0.956991,0.09274,0.335654,0.593716,0.352987,false,0.433691,0.015338,0.227229,0.700026,0.746524,0.021179,0.954498,0.621693,0.079201,0.180137,0.423846,0.872265,0.730838,0.048244,0.033219,0.241849,0.297993,0.358904,0.339069,0.77175,0.399517,0.934915,c0
0.310189,0.410327,0.202301,0.990071,0.753183,0.087952,0.886135,0.160907,0.626412,0.556092,0.475923,0.56333,0.639889,0.305229,0.790818,0.40418,0.750541,0.627329,0.612329,0.194386,0.905408,0.42079,0.5573,0.408221,0.659755,0.649278,0.556647,0.51229,0.102749,0.460575,0.287062,0.648197,0.860264,0.847568,0.380425,0.894471,0.812536,0.390698,0.744439,0.956165,0.563816,0.059692,0.868069,0.33465,0.63181,0.272122,0.556622,0.51548,0.786642,0.40729,0.143878,0.478789,0.962207,0.75621,0.862445,0.884565,0.687221,0.451882,0.718565,0.614212,0.038921,0.268817,0.913875,0.960185,0.70929,0.306733,0.584185,0.647081,0.891855,0.480574,0.3841,0.040405,0.346491,0.427474,0.236368,0.353366,0.180371,0.911022,0.386131,0.397363,0.59507,0.054158,0.752764,0.438468,0.093038,0.764252,0.455822,0.020032,0.411033,0.527403,0.30661,0.190657,0.753795,0.343712,0.00321,0.437122,0.738158,0.951271,0.744323,0.76347,0.825921,0.643825,0.986082,0.780271,0.923284,0.925547,0.106021,0.372244,0.255235,0.96609,0.809684,0.497696,0.585268,0.320068,0.217889,0.939917,0.343914,0.65731,0.706463,0.378444,0.254021,0.313765,0.735283,0.977275,0.596356,0.317604,0.099766,0.797416,0.346039,0.171072,0.265489,0.732782,0.028469,0.075876,0.705385,0.3413,0.292817,0.478349,0.44904,0.897168,0.881823,0.780368,0.374866,0.225593,0.88857,0.81299,0.128491,0.39791,0.934035,0.201977,0.934484,0.162845,0.173658,0.067868,0.983569,0.06879,0.846832,0.59799,0.523791,0.592302,0.420117,0.903762,0.261598,0.229653,0.243163,0.233877,0.187643,0.431085,0.035718,0.052437,0.4821,0.461553,0.454793,0.710815,0.725611,0.757077,0.45294,false,0.244498,0.112419,0.131772,0.196593,0.052686,0.083668,0.319284,0.374373,0.517797,0.318411,0.155179,0.907555,0.575179,0.136509,0.555313,0.205987,0.041177,0.576119,0.544571,0.439238,0.335725,0.29244,c0
0.096846,0.290274,0.714392,0.15076,0.301517,0.793351,0.931302,0.090748,0.387688,0.118692,0.106877,0.855526,0.380637,0.198774,0.45816,0.4769,0.939333,0.904493,0.464482,0.987251,0.229552,0.074213,0.987576,0.688921,0.524011,0.074707,0.842722,0.453536,0.589146,0.73017,0.32634,0.946566,0.817517,0.394021,0.245472,0.376506,0.495553,0.657893,0.065872,0.353443,0.558203,0.69321,0.897988,0.708339,0.675265,0.502961,0.173881,0.672245,0.53856,0.424781,0.033183,0.643739,0.774783,0.071144,0.632479,0.883245,0.995785,0.51848,0.820044,0.864492,0.116198,0.964224,0.876636,0.686211,0.217732,0.259321,0.313113,0.901284,0.920126,0.693397,0.036907,0.355902,0.430675,0.160798,0.551933,0.147904,0.187388,0.36795,0.24032,0.611288,0.285269,0.055921,0.189353,0.313031,0.68086,0.306837,0.473339,0.408671,0.507125,0.878754,0.277624,0.34472,0.698875,0.17083,0.760801,0.818839,0.528403,0.859096,0.091161,0.11277,0.581604,0.462892,0.664747,0.398432,0.166827,0.102959,0.114909,0.38412,0.141812,0.494439,0.357036,0.71566,0.668535,0.781516,0.577191,0.876432,0.461401,0.165124,0.76966,0.940538,0.681165,0.401159,0.155964,0.425014,0.745135,0.153835,0.576668,0.659788,0.973578,0.877327,0.73738,0.548245,0.172973,0.368525,0.011589,0.326571,0.968636,0.384766,0.35556,0.946653,0.942392,0.75256,0.774282,0.005201,0.405437,0.206876,0.69249,0.720799,0.942128,0.795224,0.531105,0.320999,0.69741,0.056787,0.766938,0.34314,0.748726,0.344045,0.762312,0.775439,0.80267,0.592849,0.691307,0.669004,0.887316,0.566596,0.960584,0.836751,0.673063,0.101159,0.625329,0.52185,0.548012,0.159425,0.434608,0.466123,0.59828,true,0.305495,0.637966,0.19935,0.151779,0.221594,0.989683,0.011458,0.613492,0.779143,0.005754,0.79016,0.90176,0.862656,0.47638,0.572683,0.013139,0.222105,0.884768,0.481284,0.132597,0.044946,0.031964,c1
0.59678,0.773224,0.968806,0.039653,0.098558,0.10666,0.364459,0.669179,0.141821,0.989406,0.133747,0.974151,0.748437,0.284892,0.713405,0.66436,0.324733,0.95717,0.453254,0.200314,0.287691,0.069316,0.046068,0.560567,0.680436,0.258105,0.22641,0.828105,0.588582,0.476255,0.527046,0.227425,0.630893,0.79449,0.484085,0.010515,0.790898,0.837943,0.315778,0.637819,0.380499,0.994838,0.764943,0.029371,0.982291,0.880171,0.491278,0.271605,0.804208,0.663054,0.127368,0.056994,0.998294,0.773622,0.870967,0.306488,0.144794,0.193874,0.276188,0.878839,0.283434,0.006566,0.727517,0.006236,0.585671,0.127217,0.933109,0.112308,0.004853,0.17655,0.657609,0.966363,0.015661,0.264136,0.829779,0.706861,0.859833,0.048762,0.106517,0.127463,0.552131,0.817001,0.952366,0.760597,0.268636,0.478701,0.302423,0.716333,0.638891,0.31658,0.916582,0.938465,0.894072,0.046837,0.604358,0.52505,0.785274,0.248681,0.60203,0.027247,0.679182,0.502888,0.517696,0.188158,0.262785,0.642987,0.424808,0.41248,0.844469,0.367393,0.881089,0.368111,0.325752,0.086779,0.877256,0.512472,0.536057,0.28823,0.978754,0.009148,0.772358,0.886158,0.213766,0.454563,0.0662,0.999726,0.58203,0.069735,0.912476,0.347465,0.411552,0.528793,0.937551,0.982034,0.174088,0.393745,0.258711,0.401519,0.785288,0.204133,0.092576,0.16841,0.861726,0.630525,0.507053,0.04336,0.884527,0.742426,0.079543,0.298073,0.728137,0.364011,0.623549,0.310128,0.552797,0.695213,0.076481,0.762278,0.630562,0.861039,0.103394,0.769751,0.277288,0.818577,0.964512,0.041278,0.696735,0.099024,0.718863,0.743091,0.208037,0.191179,0.89197,0.079818,0.02403,0.983141,0.322468,true,0.475503,0.570639,0.020708,0.198829,0.335202,0.913185,0.521767,0.777385,0.685463,0.273409,0.396009,0.390967,0.594652,0.110253,0.292216,0.715605,0.72011,0.113305,0.131482,0.09766,0.839097,0.363417,c0
0.844482,0.563083,0.224279,0.183848,0.350388,0.815318,0.726568,0.10652,0.312617,0.494562,0.405692,0.519575,0.574766,0.128363,0.557634,0.985288,0.079493,0.141991,0.028139,0.921471,0.503782,0.016731,0.772766,0.324875,0.805922,0.185268,0.7265,0.48168,0.372716,0.535507,0.179739,0.158029,0.479846,0.457685,0.022501,0.592656,0.333966,0.214348,0.414981,0.724014,0.052026,0.038737,0.670138,0.475903,0.551507,0.774351,0.392779,0.598458,0.474611,0.05696,0.209638,0.515462,0.950188,0.010017,0.746242,0.864275,0.209016,0.175446,0.858901,0.931312,0.811285,0.933976,0.513935,0.983819,0.5195,0.982684,0.121303,0.577816,0.655707,0.532122,0.57608,0.282427,0.118858,0.761402,0.738773,0.902401,0.106277,0.726815,0.594241,0.203514,0.982634,0.358052,0.869058,0.349601,0.670472,0.395816,0.458391,0.745359,0.398252,0.125596,0.616073,0.745631,0.635053,0.544591,0.495271,0.739757,0.56548,0.162256,0.292247,0.448655,0.513969,0.979666,0.941951,0.882681,0.314637,0.318875,0.041768,0.299881,0.740952,0.080664,0.438488,0.677119,0.75893,0.697555,0.703638,0.660674,0.548218,0.518701,0.543598,0.698231,0.947356,0.614218,0.043437,0.070806,0.222655,0.018781,0.527245,0.840993,0.834545,0.247753,0.732712,0.313025,0.180932,0.513862,0.944054,0.460481,0.133976,0.448411,0.704887,0.919096,0.554918,0.288233,0.741448,0.56495,0.870952,0.428082,0.766611,0.402455,0.228824,0.957869,0.906423,0.47186,0.701759,0.305142,0.593434,0.752651,0.519468,0.38542,0.904868,0.587018,0.315398,0.726494,0.488744,0.97672,0.941079,0.877483,0.417326,0.216976,0.484303,0.039488,0.534834,0.722653,0.746042,0.261821,0.125116,0.574855,0.58046,true,0.015048,0.270112,0.182978,0.692181,0.550707,0.389744,0.623319,0.143819,0.235873,0.423548,0.663594,0.278369,0.206267,0.779831,0.175913,0.58055,0.127907,0.09289,0.279675,0.889235,0.554283,0.299425,c0
0.655587,0.455101,0.254609,0.596935,0.361652,0.726232,0.534151,0.320021,0.875751,0.026993,0.10772,0.974626,0.020137,0.515197,0.658665,0.155569,0.885049,0.803609,0.818279,0.839356,0.861833,0.414008,0.934287,0.592099,0.420366,0.795539,0.662136,0.561451,0.321236,0.983792,0.109119,0.731861,0.540068,0.103047,0.988855,0.814005,0.299515,0.821312,0.002482,0.312139,0.253884,0.556307,0.452939,0.767207,0.051999,0.700216,0.919997,0.90888,0.215842,0.382069,0.676255,0.466325,0.515662,0.318783,0.408088,0.685325,0.796657,0.119409,0.720588,0.178505,0.518013,0.00184,0.851812,0.595757,0.101976,0.257216,0.999216,0.743529,0.55881,0.954489,0.669906,0.204564,0.752907,0.316083,0.506417,0.2137,0.105986,0.91532,0.110982,0.530742,0.495203,0.347246,0.493821,0.318012,0.597207,0.306741,0.904755,0.578009,0.953538,0.071233,0.972492,0.53575,0.588465,0.230113,0.27222,0.460683,0.097268,0.128882,0.669681,0.814683,0.741107,0.903313,0.048691,0.285483,0.234085,0.167376,0.319117,0.219007,0.588713,0.388405,0.923586,0.199402,0.597967,0.73396,0.413774,0.042193,0.275225,0.707068,0.05089,0.263816,0.84784,0.199993,0.800004,0.169894,0.705736,0.691433,0.534189,0.064981,0.043343,0.187986,0.741942,0.728073,0.801343,0.167992,0.540177,0.221079,0.914121,0.224293,0.335099,0.301499,0.799472,0.322227,0.044557,0.195957,0.489034,0.590098,0.398039,0.25778,0.791078,0.34163,0.464222,0.079735,0.401701,0.593372,0.221055,0.962072,0.936132,0.684748,0.679648,0.246419,0.43878,0.734433,0.800742,0.917644,0.048798,0.573934,0.20138,0.048689,0.147391,0.487788,0.439377,0.117428,0.493702,0.559438,0.484531,0.960014,0.568089,true,0.838015,0.141731,0.584708,0.252513,0.645202,0.824246,0.409788,0.63654,0.062205,0.787257,0.927597,0.575174,0.082715,0.122859,0.233054,0.719372,0.009228,0.262598,0.398073,0.124287,0.761588,0.419977,c0
0.458164,0.729449,0.25577,0.235341,0.696472,0.497626,0.157135,0.395358,0.264332,0.395254,0.414933,0.265968,0.670616,0.679559,0.118608,0.125486,0.696528,0.02095,0.381493,0.413676,0.848191,0.834029,0.153797,0.522925,0.546272,0.816495,0.094301,0.049304,0.870063,0.102475,0.88897,0.094092,0.822831,0.625286,0.69475,0.160498,0.765951,0.254351,0.708081,0.425614,0.881206,0.021974,0.210204,0.684289,0.26384,0.287908,0.825148,0.059409,0.523334,0.003116,0.141289,0.652222,0.574563,0.328877,0.293692,0.666659,0.638893,0.743317,0.581969,0.183216,0.342939,0.424736,0.70717,0.680834,0.202131,0.13952,0.751299,0.609281,0.706889,0.08219,0.594277,0.799911,0.691119,0.1161,0.065771,0.269282,0.655927,0.645535,0.763056,0.01795,0.245829,0.913414,0.131146,0.755873,0.130433,0.863565,0.097691,0.096192,0.131456,0.832473,0.282698,0.650786,0.55312,0.242668,0.561915,0.633819,0.323379,0.158375,0.552755,0.033613,0.734092,0.033769,0.412923,0.148546,0.280173,0.235181,0.194461,0.29924,0.340911,0.950791,0.8797,0.827194,0.221074,0.914863,0.140653,0.069098,0.375063,0.968262,0.809677,0.856404,0.474308,0.852999,0.026765,0.231377,0.346252,0.795759,0.037613,0.493638,0.71269,0.373862,0.656667,0.395367,0.085901,0.87681,0.480611,0.288648,0.142892,0.877566,0.040337,0.295074,0.391293,0.009939,0.213178,0.115537,0.964796,0.011915,0.382281,0.927278,0.941739,0.939498,0.02623,0.92559,0.667331,0.081628,0.649607,0.459176,0.178183,0.513933,0.223955,0.38103,0.977208,0.417574,0.598646,0.190784,0.087663,0.259161,0.662434,0.779845,0.526947,0.678692,0.389048,0.107229,0.084015,0.464699,0.283924,0.931846,0.558612,false,0.164243,0.806118,0.426241,0.130204,0.650726,0.896124,0.229667,0.624077,0.227173,0.835113,0.865941,0.370087,0.232517,0.740038,0.337332,0.24447,0.690215,0.724885,0.465212,0.123844,0.451078,0.729922,c0
