%
% Commandline
%
% weka.datagenerators.classifiers.classification.RDG1 -r weka.datagenerators.classifiers.classification.RDG1-S_46_-n_100_-a_200_-c_2_-N_200_-I_0_-M_1_-R_10 -S 46 -n 100 -a 200 -c 2 -N 200 -I 0 -M 1 -R 10
%
@relation weka.datagenerators.classifiers.classification.RDG1-S_46_-n_100_-a_200_-c_2_-N_200_-I_0_-M_1_-R_10

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute a121 numeric
@attribute a122 numeric
@attribute a123 numeric
@attribute a124 numeric
@attribute a125 numeric
@attribute a126 numeric
@attribute a127 numeric
@attribute a128 numeric
@attribute a129 numeric
@attribute a130 numeric
@attribute a131 numeric
@attribute a132 numeric
@attribute a133 numeric
@attribute a134 numeric
@attribute a135 numeric
@attribute a136 numeric
@attribute a137 numeric
@attribute a138 numeric
@attribute a139 numeric
@attribute a140 numeric
@attribute a141 numeric
@attribute a142 numeric
@attribute a143 numeric
@attribute a144 {false,true}
@attribute a145 numeric
@attribute a146 numeric
@attribute a147 numeric
@attribute a148 numeric
@attribute a149 numeric
@attribute a150 numeric
@attribute a151 numeric
@attribute a152 numeric
@attribute a153 numeric
@attribute a154 numeric
@attribute a155 numeric
@attribute a156 numeric
@attribute a157 numeric
@attribute a158 numeric
@attribute a159 numeric
@attribute a160 numeric
@attribute a161 numeric
@attribute a162 numeric
@attribute a163 numeric
@attribute a164 {false,true}
@attribute a165 numeric
@attribute a166 numeric
@attribute a167 numeric
@attribute a168 numeric
@attribute a169 numeric
@attribute a170 numeric
@attribute a171 numeric
@attribute a172 numeric
@attribute a173 numeric
@attribute a174 numeric
@attribute a175 numeric
@attribute a176 numeric
@attribute a177 numeric
@attribute a178 numeric
@attribute a179 numeric
@attribute a180 numeric
@attribute a181 numeric
@attribute a182 numeric
@attribute a183 numeric
@attribute a184 numeric
@attribute a185 numeric
@attribute a186 numeric
@attribute a187 numeric
@attribute a188 numeric
@attribute a189 numeric
@attribute a190 numeric
@attribute a191 numeric
@attribute a192 numeric
@attribute a193 numeric
@attribute a194 numeric
@attribute a195 numeric
@attribute a196 numeric
@attribute a197 numeric
@attribute a198 numeric
@attribute a199 numeric
@attribute class {c0,c1}

@data
0.137818,0.791105,0.32306,0.32303,0.608258,0.845036,0.130368,0.412777,0.071944,0.6038,0.841231,0.448031,0.16926,0.240058,0.998947,0.659647,0.198704,0.296574,0.590386,0.487548,0.070853,0.710719,0.525777,0.92128,0.097138,0.565094,0.251172,0.381788,0.096093,0.950552,0.879083,0.578014,0.425783,0.055405,0.114453,0.890125,0.458283,0.353408,0.425918,0.48055,0.700604,0.553157,0.36646,0.51472,0.23616,0.792803,0.682872,0.585265,0.411853,0.41655,0.87009,0.676635,0.728093,0.553179,0.124258,0.781486,0.702518,0.631883,0.227529,0.585864,0.072942,0.916984,0.757946,0.477122,0.081004,0.120645,0.159329,0.496668,0.735232,0.161486,0.628986,0.759065,0.890717,0.177028,0.485117,0.289646,0.702306,0.969218,0.661185,0.194767,0.509202,0.164781,0.24108,0.571918,0.491109,0.505971,0.496791,0.591396,0.499486,0.852313,0.719386,0.736852,0.312262,0.670225,0.244442,0.278976,0.186289,0.014938,0.464701,0.674727,0.98907,0.267941,0.295535,0.73393,0.379757,0.183187,0.512949,0.075745,0.479144,0.116616,0.61917,0.609405,0.219374,0.666075,0.407483,0.51679,0.096269,0.332494,0.195834,0.488826,0.360709,0.228243,0.77781,0.773353,0.780187,0.304858,0.499961,0.929035,0.977648,0.049875,0.516038,0.048015,0.011953,0.111301,0.191553,0.609475,0.302782,0.848292,0.836199,0.056903,0.22251,0.377878,0.426988,0.653774,true,0.290145,0.751592,0.165531,0.792151,0.838051,0.449198,0.440178,0.342085,0.073092,0.755324,0.015413,0.988512,0.094336,0.367353,0.467211,0.415583,0.305879,0.739185,0.33287,false,0.336546,0.28622,0.090981,0.826227,0.065734,0.436023,0.861441,0.997666,0.020551,0.195344,0.200535,0.126952,0.261965,0.920779,0.609284,0.067083,0.761453,0.27822,0.147668,0.441534,0.184686,0.955324,0.852994,0.784727,0.94508,0.551594,0.497598,0.006377,0.367561,0.212271,0.589233,0.609667,0.811715,0.995068,0.416905,c1
0.031692,0.643489,0.662908,0.375585,0.19434,0.015955,0.581151,0.765146,0.854743,0.522119,0.664411,0.752029,0.626683,0.916616,0.865921,0.20655,0.607783,0.268114,0.531488,0.684456,0.392058,0.10058,0.050449,0.9082,0.873378,0.309068,0.627627,0.721623,0.652617,0.894504,0.673148,0.641108,0.049733,0.851971,0.26108,0.806948,0.691767,0.868279,0.343192,0.35059,0.398706,0.837152,0.92076,0.936565,0.621396,0.584167,0.175171,0.512347,0.999161,0.608577,0.637194,0.105033,0.699509,0.0955,0.835137,0.840656,0.078298,0.929431,0.503698,0.23011,0.855928,0.948869,0.358194,0.165077,0.443645,0.22188,0.642921,0.998002,0.273726,0.693684,0.147787,0.542094,0.988339,0.159924,0.153922,0.820483,0.124035,0.153042,0.816856,0.918073,0.49238,0.994239,0.824932,0.345306,0.801896,0.959777,0.780993,0.909967,0.192493,0.237925,0.646958,0.211299,0.2608,0.111629,0.763782,0.52016,0.843257,0.592058,0.413383,0.989558,0.293582,0.549409,0.624456,0.851863,0.24218,0.23996,0.940729,0.502143,0.857318,0.012091,0.16804,0.14146,0.441334,0.88908,0.69572,0.959684,0.789888,0.672723,0.848137,0.674222,0.118255,0.189413,0.863823,0.6093,0.515855,0.309065,0.522504,0.399784,0.828722,0.407336,0.144402,0.83424,0.58932,0.012865,0.67158,0.313804,0.114098,0.4838,0.80766,0.896649,0.171409,0.691678,0.740127,0.92219,true,0.855748,0.798516,0.764876,0.790049,0.867126,0.512131,0.354326,0.160104,0.669702,0.922567,0.716707,0.979682,0.523521,0.679121,0.941688,0.064299,0.266391,0.399311,0.659963,true,0.010743,0.012071,0.32825,0.089584,0.065354,0.317761,0.361831,0.271456,0.25528,0.797031,0.429113,0.810625,0.228409,0.779631,0.028371,0.254872,0.783353,0.444649,0.803726,0.346072,0.730892,0.765235,0.925577,0.073374,0.310011,0.433735,0.260143,0.682148,0.719591,0.007256,0.98341,0.023737,0.898111,0.99903,0.756693,c1
0.632036,0.286253,0.407554,0.574215,0.695131,0.941092,0.223333,0.917481,0.653729,0.035599,0.782149,0.906915,0.502821,0.473451,0.444139,0.728136,0.998996,0.076731,0.969555,0.728401,0.883066,0.562813,0.134951,0.228187,0.916118,0.316853,0.587609,0.273506,0.996856,0.78752,0.671417,0.266501,0.879051,0.186196,0.973954,0.655002,0.040167,0.05363,0.642449,0.636171,0.065681,0.173076,0.095334,0.134985,0.508372,0.255249,0.616485,0.155264,0.557807,0.797961,0.460857,0.969085,0.012475,0.532077,0.523038,0.509843,0.985535,0.90549,0.324381,0.7649,0.494813,0.128101,0.059709,0.925655,0.588714,0.403309,0.711181,0.546049,0.9419,0.105327,0.784795,0.984912,0.918089,0.826672,0.054047,0.963265,0.942048,0.416457,0.805674,0.154543,0.648814,0.357675,0.473981,0.343926,0.685439,0.090421,0.223097,0.842351,0.228991,0.178064,0.990639,0.521433,0.254296,0.53467,0.741568,0.047469,0.335885,0.284489,0.197677,0.635836,0.300806,0.208139,0.105949,0.921512,0.362477,0.145143,0.188162,0.347126,0.460458,0.168771,0.274461,0.806849,0.407,0.826666,0.765196,0.152588,0.098457,0.249538,0.488224,0.568395,0.488134,0.47024,0.222914,0.749623,0.236849,0.866829,0.647504,0.285317,0.95849,0.245762,0.233016,0.635452,0.760039,0.715143,0.654813,0.619083,0.339065,0.163022,0.621978,0.385102,0.246342,0.851973,0.635027,0.424237,false,0.368778,0.074113,0.299077,0.023226,0.926794,0.192672,0.418324,0.741457,0.808632,0.045625,0.362138,0.293913,0.558065,0.11654,0.977362,0.253808,0.382629,0.424821,0.704568,false,0.112145,0.191784,0.373271,0.335564,0.973472,0.72363,0.007362,0.798602,0.388032,0.029651,0.01966,0.685926,0.976259,0.835595,0.54272,0.659182,0.961831,0.075019,0.542384,0.988086,0.20866,0.645483,0.79127,0.081865,0.194855,0.201875,0.741281,0.924764,0.330422,0.025678,0.82741,0.880746,0.159274,0.556909,0.75948,c0
0.395963,0.151131,0.004512,0.914192,0.972347,0.985208,0.561367,0.026699,0.411585,0.455113,0.141679,0.99914,0.736038,0.383166,0.231326,0.792944,0.38157,0.222399,0.395911,0.052416,0.227054,0.345764,0.226547,0.318992,0.776214,0.374654,0.02005,0.438741,0.339779,0.282588,0.288059,0.040097,0.37932,0.424973,0.268679,0.76447,0.26893,0.092148,0.974635,0.269292,0.606841,0.660448,0.95348,0.891233,0.866322,0.924799,0.858309,0.256718,0.613671,0.736431,0.131456,0.057554,0.740845,0.640551,0.589098,0.671381,0.161236,0.81137,0.461187,0.299836,0.199339,0.215674,0.489082,0.821723,0.468546,0.601151,0.012273,0.61414,0.375987,0.601996,0.585997,0.181453,0.519365,0.981833,0.563116,0.550146,0.147919,0.792805,0.246495,0.036999,0.548149,0.019696,0.672204,0.178716,0.684656,0.099267,0.819241,0.323025,0.677417,0.557499,0.058048,0.624457,0.729066,0.891251,0.947979,0.962396,0.929199,0.735856,0.072929,0.604693,0.957475,0.306487,0.464749,0.277007,0.083234,0.078646,0.305613,0.66625,0.016608,0.681946,0.023394,0.285877,0.104558,0.021346,0.598194,0.061467,0.084995,0.711357,0.883519,0.956926,0.113147,0.011204,0.012208,0.45483,0.056513,0.582768,0.505056,0.728819,0.118273,0.558162,0.52919,0.901639,0.693714,0.600051,0.863599,0.869311,0.99022,0.865426,0.520823,0.790121,0.348603,0.042262,0.646656,0.486474,false,0.918592,0.273829,0.688384,0.098501,0.264764,0.740972,0.25923,0.643902,0.162237,0.104774,0.287622,0.394686,0.296012,0.671098,0.203587,0.742983,0.142881,0.849926,0.882987,true,0.433918,0.899336,0.040984,0.011078,0.747223,0.765338,0.083513,0.813087,0.595683,0.147238,0.985164,0.093054,0.914559,0.122295,0.692527,0.426984,0.425027,0.148802,0.013959,0.278536,0.952288,0.033301,0.94992,0.519584,0.410703,0.495528,0.94241,0.369558,0.833415,0.293743,0.57772,0.423763,0.520213,0.483489,0.86363,c1
0.566834,0.104955,0.274404,0.320337,0.474757,0.102621,0.12257,0.773803,0.097297,0.286138,0.149973,0.920919,0.982462,0.064385,0.718033,0.447732,0.555572,0.885337,0.998705,0.725202,0.497737,0.572099,0.684572,0.881345,0.182029,0.414606,0.558398,0.354271,0.720368,0.786064,0.502995,0.867569,0.550077,0.030753,0.673836,0.137635,0.646362,0.37858,0.979715,0.521955,0.385358,0.681836,0.720852,0.248025,0.802202,0.840878,0.21918,0.824498,0.489488,0.888006,0.542176,0.729319,0.663744,0.832597,0.969423,0.494021,0.991017,0.535588,0.680215,0.859002,0.607394,0.0777,0.250862,0.761557,0.396247,0.313317,0.941927,0.536558,0.991237,0.560751,0.428537,0.859116,0.162573,0.669628,0.580943,0.639221,0.213755,0.02745,0.137911,0.290257,0.767005,0.419911,0.632094,0.536469,0.847814,0.043334,0.724405,0.198861,0.492523,0.38264,0.183499,0.204678,0.197553,0.114552,0.106832,0.402522,0.404921,0.673266,0.621371,0.633345,0.875849,0.624617,0.224863,0.906947,0.242805,0.534806,0.132695,0.46428,0.250002,0.591046,0.480707,0.967792,0.19338,0.834011,0.000939,0.055172,0.853306,0.495789,0.835138,0.016315,0.776715,0.602033,0.479945,0.408944,0.110152,0.693357,0.468045,0.01528,0.311108,0.248489,0.281167,0.660295,0.972332,0.150554,0.163647,0.061493,0.682228,0.327837,0.959409,0.060841,0.314187,0.521719,0.830535,0.301388,false,0.986964,0.732213,0.654251,0.184263,0.813384,0.816702,0.476082,0.086724,0.472888,0.51806,0.082803,0.261132,0.142257,0.929707,0.662272,0.106531,0.329498,0.228542,0.216747,false,0.340431,0.322133,0.025413,0.663121,0.162208,0.599648,0.547888,0.094959,0.411727,0.652503,0.651568,0.734139,0.099473,0.097343,0.538804,0.022958,0.093088,0.181799,0.774339,0.827422,0.330024,0.682572,0.369092,0.903108,0.024905,0.715748,0.96328,0.110922,0.344777,0.470858,0.770053,0.38302,0.284215,0.553023,0.090208,c1
0.627652,0.762282,0.571657,0.889229,0.731409,0.284641,0.84953,0.139811,0.568308,0.866643,0.642607,0.376185,0.457427,0.297015,0.05892,0.180967,0.82422,0.236809,0.943843,0.130957,0.915409,0.094561,0.35949,0.065163,0.293309,0.096139,0.927532,0.40656,0.492682,0.476568,0.227637,0.668445,0.661672,0.261145,0.647773,0.206968,0.228111,0.674437,0.568008,0.743284,0.633484,0.818328,0.526038,0.171975,0.959012,0.894026,0.060504,0.696776,0.831856,0.908013,0.257289,0.390331,0.344114,0.498197,0.634309,0.861578,0.843304,0.244071,0.891945,0.832581,0.360211,0.583454,0.22908,0.075986,0.128498,0.248462,0.37884,0.344987,0.120162,0.954606,0.253465,0.639566,0.771931,0.929488,0.104344,0.395963,0.109898,0.751336,0.401111,0.960734,0.293177,0.882658,0.212787,0.016411,0.192095,0.230596,0.734304,0.462707,0.992394,0.043088,0.743359,0.625375,0.974166,0.458735,0.195402,0.564212,0.55271,0.068329,0.868624,0.682417,0.388217,0.917253,0.956231,0.801375,0.87218,0.480534,0.76982,0.358123,0.580652,0.276107,0.265577,0.407193,0.347939,0.946872,0.934095,0.664133,0.459053,0.838458,0.704951,0.914987,0.085227,0.327087,0.908832,0.734122,0.494006,0.410775,0.012767,0.60225,0.753933,0.367118,0.798226,0.197119,0.623531,0.602195,0.887101,0.841296,0.065321,0.167685,0.037262,0.834587,0.357765,0.807055,0.427183,0.673113,false,0.80674,0.228259,0.962651,0.431557,0.374497,0.12378,0.170831,0.900904,0.744695,0.075127,0.230901,0.602636,0.719043,0.558614,0.409201,0.230629,0.891335,0.700495,0.779158,false,0.376068,0.222999,0.106505,0.171288,0.463315,0.880883,0.943624,0.221187,0.256053,0.115818,0.255293,0.084045,0.011152,0.985037,0.953811,0.223086,0.601544,0.031027,0.308362,0.224269,0.244625,0.650631,0.311665,0.108939,0.400714,0.694823,0.736368,0.793888,0.535472,0.484447,0.794279,0.154194,0.261425,0.162643,0.023498,c1
0.395155,0.226309,0.321223,0.271614,0.471868,0.999726,0.136141,0.417593,0.108513,0.124659,0.826305,0.780628,0.564064,0.446651,0.110305,0.00113,0.667194,0.81102,0.47727,0.547219,0.800316,0.227267,0.510876,0.899476,0.451211,0.639852,0.209673,0.897387,0.670403,0.515841,0.232209,0.692817,0.273415,0.562411,0.262068,0.24903,0.909298,0.021059,0.235749,0.348165,0.180248,0.150324,0.005471,0.625764,0.841904,0.705188,0.119269,0.237848,0.73987,0.448814,0.792417,0.384194,0.545229,0.991091,0.817024,0.060908,0.540308,0.538488,0.110755,0.096021,0.67567,0.461008,0.840993,0.733776,0.87028,0.93458,0.577359,0.776408,0.059044,0.300996,0.72334,0.566674,0.805354,0.20257,0.556897,0.900004,0.391042,0.994948,0.570273,0.292114,0.172098,0.419076,0.440811,0.896028,0.645737,0.022086,0.88745,0.761922,0.112879,0.356928,0.871682,0.06383,0.039834,0.561845,0.087077,0.379186,0.223963,0.523335,0.448112,0.100329,0.650291,0.460042,0.336872,0.581531,0.489575,0.430036,0.695303,0.680731,0.032979,0.960248,0.661043,0.942135,0.484575,0.724365,0.336471,0.783936,0.440034,0.954262,0.453433,0.704885,0.568405,0.060114,0.150263,0.704051,0.483569,0.755592,0.812993,0.820084,0.042966,0.837112,0.949326,0.939392,0.34338,0.649863,0.361735,0.797115,0.497079,0.188425,0.465188,0.400405,0.866319,0.72603,0.455334,0.940459,true,0.844081,0.174606,0.627896,0.154992,0.742341,0.946513,0.785495,0.537941,0.750224,0.35254,0.962986,0.493421,0.030918,0.911386,0.800461,0.652377,0.572613,0.8869,0.860191,true,0.694889,0.99891,0.671001,0.859254,0.463359,0.640241,0.785038,0.306811,0.601963,0.313597,0.7337,0.965287,0.719817,0.393534,0.387614,0.008696,0.928363,0.991652,0.375012,0.017901,0.214535,0.657202,0.893476,0.486847,0.257018,0.88068,0.461983,0.190151,0.72516,0.88455,0.903294,0.447459,0.483916,0.983133,0.121186,c1
0.633487,0.543228,0.872757,0.04267,0.377382,0.036542,0.573643,0.432261,0.771006,0.990711,0.386594,0.153512,0.562987,0.158281,0.150402,0.852478,0.753848,0.723263,0.290003,0.968381,0.227256,0.262714,0.630739,0.438724,0.053402,0.949043,0.720715,0.459217,0.882763,0.611708,0.451062,0.183318,0.411964,0.94204,0.093049,0.30185,0.248182,0.821196,0.481308,0.030064,0.624519,0.478793,0.964059,0.147695,0.325995,0.948567,0.914068,0.386949,0.874284,0.077423,0.04817,0.644053,0.489048,0.165563,0.538535,0.201887,0.594693,0.167874,0.91548,0.394401,0.673614,0.270595,0.059439,0.917918,0.080452,0.572279,0.158864,0.300104,0.026619,0.544382,0.371114,0.874278,0.320346,0.924345,0.065051,0.974935,0.604686,0.702812,0.94687,0.969722,0.774439,0.906678,0.074821,0.173816,0.972651,0.950951,0.753809,0.654534,0.068324,0.434939,0.567484,0.427189,0.79922,0.39208,0.353254,0.567612,0.827088,0.167749,0.754794,0.32242,0.797402,0.295691,0.096936,0.38504,0.12164,0.971244,0.719455,0.123641,0.607394,0.978329,0.579108,0.696556,0.250058,0.217188,0.883378,0.67144,0.469561,0.301198,0.754735,0.976312,0.826622,0.043546,0.440837,0.753804,0.785178,0.038434,0.383909,0.964352,0.401174,0.95643,0.541694,0.389721,0.912575,0.619948,0.712664,0.025188,0.081472,0.40232,0.259835,0.716841,0.796366,0.002751,0.550329,0.299904,true,0.189467,0.631981,0.424619,0.277384,0.674661,0.153586,0.718179,0.766228,0.887383,0.302033,0.924324,0.181016,0.044304,0.577385,0.186647,0.621959,0.58333,0.556094,0.697341,true,0.721316,0.402871,0.519981,0.614127,0.624703,0.783343,0.513157,0.490295,0.440637,0.002487,0.931137,0.665987,0.226226,0.647904,0.458446,0.864868,0.634831,0.752397,0.147132,0.024388,0.070862,0.506864,0.968656,0.287729,0.908312,0.8524,0.466788,0.137432,0.283332,0.859612,0.303502,0.411199,0.917393,0.66347,0.326833,c1
0.316385,0.405176,0.86364,0.157779,0.716864,0.410072,0.723107,0.192772,0.904474,0.250236,0.201964,0.348893,0.78695,0.429442,0.84863,0.840929,0.925241,0.769476,0.837334,0.772518,0.135323,0.934654,0.988579,0.348073,0.433111,0.304051,0.438372,0.067792,0.945781,0.343319,0.732385,0.355033,0.038816,0.855531,0.512803,0.683445,0.315283,0.749265,0.638454,0.420697,0.332354,0.25217,0.532942,0.286282,0.84979,0.819563,0.790835,0.532821,0.17611,0.340148,0.588575,0.703413,0.710348,0.624706,0.244617,0.092037,0.09083,0.578683,0.352412,0.83964,0.457094,0.905871,0.270212,0.935474,0.207067,0.667912,0.393244,0.261416,0.288829,0.533158,0.556692,0.216398,0.504791,0.088457,0.12199,0.388768,0.525812,0.158708,0.784319,0.206278,0.313788,0.681586,0.905758,0.486603,0.43344,0.318622,0.226438,0.335675,0.29753,0.648857,0.135104,0.896792,0.73446,0.487573,0.290882,0.040381,0.393151,0.600173,0.279623,0.202451,0.407383,0.840019,0.16105,0.229187,0.430201,0.529138,0.217051,0.265809,0.618743,0.721932,0.946805,0.43971,0.40083,0.844628,0.371009,0.33109,0.88686,0.086939,0.005366,0.998671,0.604048,0.837484,0.442564,0.633791,0.82477,0.40079,0.342328,0.753036,0.136735,0.211228,0.770761,0.207787,0.059971,0.768051,0.252985,0.188427,0.454039,0.555711,0.60727,0.831648,0.178651,0.284936,0.6141,0.001202,true,0.8926,0.840321,0.305589,0.792035,0.872174,0.486285,0.440623,0.933906,0.671614,0.953068,0.500448,0.072528,0.091832,0.937147,0.987505,0.016432,0.846402,0.251553,0.870114,false,0.701989,0.24535,0.185758,0.392589,0.908987,0.647407,0.368788,0.666985,0.953167,0.895757,0.693233,0.229759,0.011665,0.530472,0.964508,0.237092,0.880429,0.025804,0.868272,0.842096,0.555283,0.516467,0.190325,0.409888,0.095058,0.233264,0.458363,0.971087,0.872784,0.104886,0.42455,0.484311,0.829703,0.905552,0.207325,c1
0.916753,0.88694,0.532255,0.841466,0.371614,0.240919,0.48074,0.447407,0.492159,0.871173,0.355936,0.223921,0.154402,0.222993,0.300422,0.992723,0.023877,0.692365,0.553598,0.079206,0.896695,0.236974,0.964596,0.900423,0.871068,0.164574,0.173549,0.74962,0.302688,0.908799,0.34872,0.916005,0.185841,0.39256,0.821051,0.459132,0.071865,0.400437,0.693086,0.669177,0.887528,0.234017,0.515796,0.487546,0.048118,0.807942,0.424688,0.93668,0.073556,0.259426,0.705701,0.913576,0.510519,0.090337,0.621719,0.538463,0.339555,0.838442,0.472151,0.618231,0.203429,0.283222,0.280868,0.683632,0.731357,0.231702,0.211889,0.489927,0.953565,0.001015,0.797573,0.832575,0.301558,0.816978,0.330663,0.022724,0.97171,0.481738,0.319372,0.391666,0.493285,0.828575,0.733829,0.749098,0.1867,0.678256,0.882526,0.806948,0.823827,0.238873,0.149031,0.198648,0.209368,0.149856,0.49206,0.873224,0.590792,0.660938,0.566138,0.324155,0.774076,0.758101,0.55538,0.324935,0.573438,0.401084,0.329584,0.586391,0.75551,0.420838,0.329624,0.025249,0.951841,0.040312,0.668269,0.13909,0.108384,0.428292,0.292899,0.319761,0.916554,0.173523,0.698173,0.805474,0.327719,0.075127,0.599573,0.37121,0.691413,0.185412,0.182853,0.787764,0.277337,0.612396,0.029754,0.54162,0.942141,0.191956,0.586961,0.301058,0.484247,0.773287,0.093137,0.138276,true,0.526384,0.207949,0.572998,0.246562,0.376563,0.197367,0.089931,0.927084,0.398565,0.421124,0.900622,0.152611,0.761602,0.041061,0.369657,0.484046,0.606687,0.323192,0.70582,true,0.058958,0.641671,0.230752,0.742713,0.430161,0.309461,0.780786,0.224589,0.550326,0.658317,0.572091,0.796438,0.082636,0.369856,0.164876,0.150111,0.62184,0.91977,0.999351,0.702732,0.35405,0.138902,0.344295,0.717634,0.064594,0.317719,0.398495,0.826873,0.3206,0.984823,0.715986,0.480978,0.7263,0.475504,0.087933,c1
0.352561,0.251565,0.672933,0.507162,0.00268,0.767989,0.852442,0.865767,0.182287,0.091859,0.38845,0.591864,0.985831,0.029655,0.193927,0.518516,0.700071,0.149247,0.153915,0.895961,0.59837,0.258761,0.487449,0.607745,0.119217,0.865111,0.926349,0.331995,0.837468,0.205496,0.834685,0.600977,0.387744,0.797683,0.909322,0.45528,0.031677,0.838708,0.899826,0.663328,0.87416,0.196645,0.865075,0.28266,0.828484,0.186398,0.844299,0.676241,0.306219,0.798004,0.461873,0.965329,0.264939,0.554708,0.908021,0.299745,0.68533,0.718157,0.941713,0.257128,0.769005,0.12928,0.047366,0.144634,0.149263,0.576032,0.643581,0.969709,0.189295,0.212913,0.289987,0.370983,0.005822,0.222237,0.167378,0.855997,0.200834,0.603422,0.71665,0.279391,0.41013,0.704095,0.213701,0.613328,0.684533,0.865591,0.230239,0.711376,0.408185,0.3455,0.384616,0.947693,0.927995,0.501146,0.522091,0.325316,0.319345,0.070482,0.480586,0.89048,0.74534,0.270634,0.895807,0.064344,0.6804,0.349382,0.078716,0.809126,0.863688,0.17114,0.858714,0.382606,0.223879,0.396571,0.427455,0.803081,0.17396,0.823715,0.641105,0.04629,0.613263,0.498584,0.942928,0.4265,0.693653,0.274453,0.05345,0.575824,0.907739,0.601604,0.842053,0.929054,0.339254,0.463103,0.341699,0.645657,0.979176,0.537182,0.69758,0.456284,0.855931,0.863131,0.950857,0.008031,false,0.515116,0.950236,0.900882,0.502176,0.047136,0.356983,0.757136,0.202343,0.762382,0.663109,0.346334,0.337044,0.181524,0.377752,0.000076,0.447999,0.437028,0.053445,0.294303,false,0.704352,0.621767,0.251031,0.220374,0.195943,0.586998,0.117175,0.784567,0.690239,0.986746,0.115038,0.122559,0.045393,0.670102,0.427174,0.242833,0.656266,0.366762,0.077785,0.037292,0.353247,0.224615,0.303438,0.436121,0.812751,0.978685,0.46783,0.443778,0.151792,0.680895,0.568484,0.661842,0.01282,0.967977,0.907657,c0
