%
% Commandline
%
% weka.datagenerators.classifiers.classification.RDG1 -r weka.datagenerators.classifiers.classification.RDG1-S_47_-n_200_-a_100_-c_2_-N_100_-I_0_-M_1_-R_10 -S 47 -n 200 -a 100 -c 2 -N 100 -I 0 -M 1 -R 10
%
@relation weka.datagenerators.classifiers.classification.RDG1-S_47_-n_200_-a_100_-c_2_-N_100_-I_0_-M_1_-R_10

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 {false,true}
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute class {c0,c1}

@data
0.297247,0.030605,0.397521,0.506885,0.478129,0.611231,0.128933,0.821076,0.83152,0.985606,0.867396,0.043741,0.921989,0.529051,0.065155,0.425993,0.731532,0.093531,0.500437,0.943996,0.296191,0.025893,0.835036,0.731385,0.051549,0.35753,0.991231,0.973347,0.480282,0.963942,0.330324,0.172651,0.034816,0.880401,0.823173,0.038777,0.59427,0.503831,0.017288,0.248328,0.90727,0.111258,0.625611,0.978257,0.570811,0.981579,0.988836,false,0.100274,0.420134,0.496136,0.47235,0.556801,0.154493,0.288428,0.349294,0.015638,0.895059,0.21381,0.284716,0.882661,0.335557,0.056558,0.241225,0.696228,0.506142,0.519096,0.288582,0.587581,0.18584,0.300584,0.480537,0.015435,0.031192,0.886292,0.986184,0.739028,0.184458,0.338699,0.788452,0.248772,0.387399,0.464226,0.478225,0.034774,0.045615,0.218811,0.544634,0.140912,0.26362,0.111016,0.090371,0.425742,0.602259,0.663119,0.085475,0.831419,0.197791,0.698663,0.113832,c0
0.747949,0.925886,0.339169,0.063718,0.25246,0.494,0.11326,0.367037,0.601817,0.702015,0.508164,0.201451,0.861795,0.623751,0.626604,0.535456,0.967149,0.130876,0.35132,0.018505,0.824305,0.005957,0.564985,0.496586,0.292037,0.872832,0.525035,0.368289,0.005353,0.310175,0.450936,0.087135,0.043991,0.808074,0.745668,0.863087,0.38925,0.677642,0.043729,0.019439,0.96157,0.630117,0.454693,0.520851,0.78612,0.504614,0.954391,true,0.494795,0.542624,0.865025,0.215523,0.940429,0.682564,0.76103,0.586183,0.172619,0.579106,0.939286,0.762919,0.404477,0.439752,0.80024,0.251057,0.88575,0.314999,0.100804,0.724196,0.790112,0.178709,0.060381,0.008507,0.323093,0.991683,0.728115,0.25895,0.261972,0.954165,0.852507,0.910546,0.050103,0.32195,0.733756,0.609959,0.385522,0.485942,0.184718,0.610918,0.967322,0.496467,0.778128,0.051614,0.693161,0.851361,0.01573,0.123009,0.137389,0.160748,0.919219,0.384064,c1
0.5817,0.251679,0.813435,0.383234,0.218796,0.382193,0.748945,0.305109,0.404477,0.497097,0.094236,0.576944,0.994683,0.876693,0.316921,0.241866,0.871391,0.104858,0.868936,0.433865,0.734935,0.014364,0.392415,0.474256,0.120144,0.154986,0.170962,0.950123,0.379888,0.373914,0.865292,0.632313,0.071964,0.298174,0.092713,0.243869,0.783894,0.865193,0.336703,0.899384,0.935102,0.560374,0.005799,0.501541,0.507057,0.689448,0.200325,true,0.969363,0.838604,0.890962,0.221796,0.893396,0.656818,0.764913,0.326986,0.874981,0.23251,0.953466,0.214143,0.423737,0.630597,0.21896,0.722297,0.419091,0.606215,0.949719,0.059304,0.581598,0.117804,0.488235,0.856162,0.163099,0.024987,0.900924,0.988339,0.720357,0.275574,0.286995,0.174027,0.404223,0.961249,0.119538,0.387566,0.669988,0.852927,0.913629,0.810843,0.694487,0.414474,0.724311,0.386299,0.071634,0.837419,0.59154,0.032236,0.550451,0.339488,0.069698,0.234453,c0
0.678312,0.826231,0.406035,0.037793,0.216956,0.027717,0.765416,0.427023,0.11002,0.391205,0.137993,0.708506,0.598164,0.335905,0.211936,0.782496,0.801534,0.957377,0.545122,0.130396,0.719183,0.906835,0.82768,0.932198,0.131177,0.964525,0.891549,0.976351,0.331547,0.776593,0.393717,0.927636,0.968828,0.331267,0.776561,0.07822,0.525838,0.012887,0.191729,0.922839,0.131481,0.491252,0.563244,0.771172,0.464731,0.278977,0.861032,false,0.484596,0.52095,0.957831,0.842371,0.599739,0.467724,0.150439,0.566702,0.677562,0.128595,0.540523,0.165994,0.984953,0.800307,0.990729,0.117966,0.751524,0.523807,0.298561,0.356615,0.551035,0.034124,0.563532,0.176485,0.107871,0.437416,0.462349,0.022992,0.452767,0.674428,0.292375,0.761735,0.575664,0.811027,0.195393,0.454293,0.853425,0.334203,0.931705,0.75881,0.566279,0.925851,0.938836,0.820783,0.759266,0.63684,0.179646,0.922724,0.553553,0.990349,0.461389,0.22101,c0
0.767404,0.306115,0.490284,0.613985,0.36771,0.456193,0.915413,0.157516,0.840356,0.33803,0.011256,0.472457,0.041355,0.582101,0.449959,0.27311,0.470548,0.399024,0.82242,0.486546,0.195804,0.015066,0.181525,0.429732,0.848046,0.845094,0.901407,0.164749,0.206044,0.408507,0.573327,0.461931,0.894817,0.006365,0.491803,0.766581,0.632606,0.346881,0.523859,0.187008,0.278773,0.631629,0.79978,0.799925,0.65861,0.096283,0.715522,true,0.770904,0.637384,0.19492,0.241836,0.520296,0.950567,0.024106,0.662386,0.558765,0.555919,0.34105,0.189815,0.169297,0.192515,0.039905,0.036029,0.379605,0.326955,0.932834,0.900606,0.654944,0.939591,0.00125,0.978578,0.586424,0.327394,0.963936,0.423529,0.964883,0.39381,0.69123,0.598166,0.510223,0.783686,0.702503,0.285395,0.312294,0.26525,0.098395,0.529955,0.731751,0.961372,0.799782,0.934019,0.107974,0.388739,0.892223,0.039717,0.126006,0.7763,0.207622,0.897374,c0
0.105588,0.803254,0.014113,0.040317,0.792794,0.722083,0.830667,0.865417,0.458345,0.813552,0.934711,0.853134,0.23661,0.258298,0.089003,0.151607,0.67541,0.803581,0.378332,0.796444,0.409132,0.053975,0.81705,0.24116,0.7163,0.821181,0.565266,0.932796,0.477604,0.730906,0.174482,0.383063,0.711572,0.203625,0.272753,0.557427,0.432391,0.001298,0.494942,0.432886,0.048072,0.763521,0.265392,0.259725,0.896993,0.344304,0.248358,false,0.807024,0.304609,0.895795,0.639786,0.753785,0.615972,0.542611,0.430123,0.793251,0.486989,0.926232,0.012095,0.448782,0.237129,0.840366,0.108591,0.643798,0.311297,0.872077,0.678358,0.088695,0.85374,0.816822,0.410756,0.754243,0.741376,0.417819,0.601516,0.693568,0.61427,0.534179,0.637178,0.010982,0.23497,0.706426,0.562978,0.218277,0.458589,0.3586,0.112265,0.567759,0.201963,0.552846,0.135099,0.206163,0.062933,0.29544,0.579507,0.154729,0.659702,0.882418,0.050934,c1
0.188098,0.33547,0.668534,0.50376,0.658337,0.604936,0.944978,0.803307,0.190247,0.606996,0.319325,0.737601,0.960289,0.871898,0.105449,0.555209,0.963812,0.911287,0.751603,0.25879,0.273898,0.496066,0.261684,0.693582,0.800055,0.999644,0.897646,0.935867,0.466085,0.853126,0.190345,0.608495,0.043854,0.984168,0.431542,0.528926,0.103326,0.092683,0.371613,0.529757,0.669096,0.754278,0.80547,0.382575,0.209806,0.636229,0.093489,true,0.529178,0.561025,0.434728,0.51814,0.976085,0.758926,0.88649,0.837245,0.145898,0.413715,0.707281,0.082122,0.90654,0.524712,0.589494,0.606021,0.15002,0.183386,0.743613,0.357953,0.143869,0.594273,0.597549,0.034013,0.73679,0.557661,0.082672,0.798076,0.958941,0.675414,0.092395,0.851323,0.749691,0.241515,0.719672,0.783373,0.644275,0.635353,0.306499,0.94734,0.25571,0.048476,0.17156,0.066997,0.299416,0.544467,0.121382,0.90627,0.725405,0.776809,0.495893,0.109605,c0
0.246513,0.171041,0.551014,0.256346,0.18105,0.015202,0.438945,0.763049,0.064353,0.696522,0.911058,0.514755,0.926138,0.272481,0.138794,0.00955,0.479151,0.670835,0.724759,0.360312,0.719528,0.075897,0.059189,0.713378,0.600376,0.477274,0.666231,0.51591,0.507513,0.932515,0.079972,0.592082,0.239882,0.826511,0.091952,0.172779,0.077092,0.298224,0.919833,0.864289,0.302636,0.049251,0.961234,0.03859,0.243726,0.948915,0.317184,false,0.487328,0.207058,0.196446,0.341425,0.436859,0.398345,0.644938,0.49819,0.785125,0.290897,0.783783,0.37165,0.796491,0.257227,0.884958,0.995413,0.514875,0.026903,0.165351,0.393726,0.144075,0.678076,0.137972,0.001324,0.883026,0.058932,0.723359,0.009986,0.441026,0.280339,0.094735,0.129264,0.30654,0.527405,0.407187,0.308399,0.598121,0.20034,0.144207,0.682282,0.987098,0.313989,0.804127,0.376375,0.749069,0.160575,0.044544,0.833831,0.474863,0.471641,0.204561,0.012621,c0
0.99,0.602765,0.62743,0.753213,0.348382,0.322202,0.748676,0.425633,0.004997,0.248622,0.633738,0.668027,0.842541,0.339233,0.86761,0.353689,0.563147,0.78239,0.771497,0.253091,0.799267,0.943761,0.879552,0.993102,0.365066,0.765514,0.701472,0.800224,0.932411,0.713394,0.62387,0.101747,0.029803,0.363643,0.995755,0.75888,0.2831,0.375039,0.542057,0.562395,0.243649,0.900886,0.254051,0.634001,0.982452,0.461615,0.816625,true,0.868222,0.920737,0.449759,0.293837,0.592738,0.485185,0.76519,0.74861,0.558629,0.585677,0.86913,0.832267,0.202739,0.083535,0.478032,0.479706,0.692481,0.497483,0.256793,0.380164,0.703106,0.847237,0.937398,0.607719,0.660539,0.270305,0.030911,0.510318,0.917492,0.784221,0.106837,0.646029,0.819773,0.438494,0.681267,0.130465,0.51524,0.628894,0.728854,0.490726,0.659622,0.531262,0.71355,0.008941,0.881399,0.452834,0.819154,0.582399,0.982226,0.396172,0.75313,0.327493,c1
0.369873,0.284083,0.09576,0.511106,0.14742,0.103497,0.671593,0.905794,0.615454,0.692086,0.83129,0.334056,0.683262,0.013487,0.849327,0.992168,0.830544,0.545293,0.866675,0.125521,0.812891,0.83857,0.93744,0.765076,0.262336,0.398462,0.77459,0.528522,0.698478,0.782516,0.732279,0.939887,0.23624,0.216696,0.41089,0.327821,0.453062,0.088599,0.025847,0.125465,0.461323,0.393236,0.342323,0.313737,0.22106,0.578784,0.545395,true,0.523571,0.268054,0.888816,0.956329,0.878208,0.01598,0.345455,0.22635,0.742723,0.604265,0.76859,0.659481,0.15174,0.371374,0.265623,0.174211,0.818477,0.7294,0.584417,0.614399,0.211568,0.328894,0.317347,0.972338,0.941851,0.298563,0.639269,0.522081,0.033262,0.608822,0.113019,0.906664,0.297463,0.886505,0.819667,0.704263,0.083588,0.94259,0.700644,0.636043,0.13253,0.865654,0.534991,0.372393,0.129404,0.780794,0.417363,0.844435,0.818364,0.27712,0.951043,0.074153,c0
0.220696,0.066452,0.625127,0.799155,0.580125,0.651713,0.006145,0.587066,0.148511,0.655542,0.441789,0.709713,0.820649,0.988008,0.948044,0.778713,0.92861,0.216847,0.830893,0.031795,0.214102,0.344481,0.379916,0.203096,0.111571,0.693143,0.663462,0.110896,0.995251,0.752752,0.053744,0.452682,0.970176,0.655755,0.615038,0.810146,0.120135,0.408966,0.899352,0.535646,0.864818,0.134519,0.011277,0.016866,0.223923,0.350343,0.027379,true,0.337738,0.755178,0.985374,0.172367,0.551722,0.073925,0.694467,0.15916,0.736866,0.266239,0.560591,0.219546,0.288137,0.804555,0.468959,0.683377,0.420037,0.787333,0.521182,0.61279,0.961349,0.369121,0.085369,0.751755,0.840378,0.361099,0.184988,0.284734,0.847505,0.884092,0.725919,0.359192,0.063643,0.640625,0.440986,0.714396,0.551182,0.713374,0.717423,0.30289,0.518263,0.794487,0.665074,0.491221,0.187735,0.403529,0.881792,0.282934,0.02892,0.9614,0.377368,0.019572,c1
0.843281,0.553377,0.028447,0.184322,0.434399,0.836528,0.754302,0.258188,0.238119,0.82502,0.326922,0.059986,0.340518,0.221479,0.358804,0.639152,0.769358,0.553309,0.547933,0.584337,0.808903,0.620009,0.701832,0.56089,0.358546,0.6608,0.411202,0.996856,0.032403,0.21148,0.498547,0.099739,0.780059,0.835217,0.528306,0.805271,0.297914,0.784088,0.732418,0.834613,0.396059,0.176459,0.678848,0.767842,0.787406,0.459909,0.890521,true,0.473777,0.770186,0.408211,0.924303,0.017918,0.293779,0.983329,0.866918,0.510926,0.895003,0.1852,0.694964,0.97132,0.078046,0.212265,0.48106,0.245,0.820289,0.60783,0.317535,0.214604,0.935227,0.398302,0.178167,0.272261,0.401691,0.395558,0.141182,0.561512,0.530599,0.534896,0.495654,0.452187,0.931317,0.156233,0.547352,0.076247,0.986754,0.078521,0.390322,0.523159,0.949661,0.166045,0.516903,0.47008,0.83215,0.840107,0.901583,0.605176,0.976291,0.65076,0.113062,c1
0.191622,0.565694,0.590634,0.084039,0.515373,0.366329,0.306508,0.399753,0.76153,0.669377,0.744198,0.353935,0.072126,0.749755,0.048431,0.564817,0.152456,0.151006,0.731795,0.644028,0.813523,0.760573,0.225441,0.267651,0.264991,0.949056,0.929137,0.011394,0.805987,0.012853,0.789393,0.480819,0.800405,0.78167,0.251747,0.592708,0.468826,0.530701,0.156946,0.345141,0.080959,0.27185,0.780651,0.051531,0.590499,0.089179,0.75239,true,0.618563,0.430859,0.031919,0.912131,0.962368,0.173195,0.469726,0.063028,0.482575,0.831872,0.73335,0.424372,0.305731,0.511419,0.542275,0.064807,0.767505,0.055902,0.221577,0.854199,0.417903,0.392236,0.558104,0.631276,0.711427,0.242037,0.822881,0.344253,0.71314,0.21877,0.609542,0.910208,0.265856,0.824018,0.830985,0.739151,0.584179,0.01002,0.815076,0.225201,0.167892,0.785186,0.945115,0.01995,0.260172,0.805133,0.701898,0.572063,0.815399,0.013837,0.28161,0.242341,c0
0.086808,0.17784,0.187396,0.284939,0.496006,0.591001,0.322361,0.123095,0.404387,0.3181,0.147861,0.641711,0.770709,0.092701,0.413355,0.669291,0.449649,0.387965,0.812692,0.428194,0.062861,0.238695,0.676618,0.49487,0.957115,0.108715,0.472392,0.730668,0.753318,0.46975,0.448822,0.719027,0.385741,0.786285,0.238613,0.476273,0.332539,0.285482,0.609852,0.590987,0.946651,0.232014,0.844558,0.490797,0.410411,0.424778,0.414607,false,0.85775,0.285752,0.724002,0.093395,0.634577,0.220839,0.69131,0.164943,0.500971,0.898353,0.857223,0.49776,0.81806,0.712884,0.519627,0.448467,0.407964,0.980588,0.122115,0.539288,0.826956,0.346531,0.751856,0.689559,0.249988,0.47551,0.138778,0.497757,0.028978,0.344895,0.990478,0.199708,0.257803,0.361289,0.845852,0.035063,0.353633,0.082435,0.885351,0.016805,0.747331,0.541576,0.29689,0.517536,0.264816,0.043576,0.863824,0.661451,0.676873,0.830396,0.415034,0.24237,c1
0.196594,0.198138,0.657054,0.775895,0.411665,0.488623,0.694295,0.337697,0.252979,0.875614,0.235814,0.04013,0.121546,0.019057,0.085704,0.355837,0.222443,0.47031,0.019058,0.009677,0.487534,0.177147,0.556615,0.829263,0.207986,0.559394,0.46854,0.769606,0.64307,0.404368,0.061461,0.308789,0.42352,0.265872,0.432757,0.549292,0.525736,0.141309,0.912207,0.653546,0.957352,0.948543,0.853511,0.692474,0.06521,0.727489,0.786827,true,0.553555,0.550932,0.698346,0.627122,0.883238,0.844937,0.864044,0.825283,0.712003,0.191268,0.232174,0.729649,0.431427,0.712556,0.822644,0.187205,0.657848,0.82551,0.991347,0.228016,0.742609,0.488326,0.693629,0.639064,0.981228,0.065468,0.073459,0.53823,0.221581,0.586354,0.8035,0.110208,0.997981,0.484043,0.606175,0.6788,0.150994,0.865812,0.296938,0.459027,0.132151,0.989625,0.508349,0.657652,0.838166,0.898792,0.977187,0.072179,0.871064,0.101669,0.906724,0.976063,c1
0.578616,0.774121,0.452393,0.87185,0.093749,0.209487,0.821494,0.644115,0.86208,0.144141,0.826198,0.750552,0.823509,0.146294,0.983997,0.35223,0.496809,0.471515,0.420871,0.703013,0.705386,0.660519,0.899847,0.693294,0.577921,0.683068,0.271241,0.174677,0.75934,0.61644,0.520753,0.579914,0.475584,0.687705,0.377738,0.396348,0.209891,0.006144,0.138336,0.251334,0.268823,0.46544,0.956797,0.724512,0.443028,0.104874,0.3632,true,0.300722,0.684552,0.176923,0.256864,0.391156,0.351764,0.302564,0.114121,0.780811,0.053918,0.1187,0.242583,0.896861,0.78802,0.299707,0.375294,0.610406,0.867545,0.947011,0.056859,0.856279,0.134559,0.84854,0.514839,0.8567,0.448326,0.533759,0.759243,0.192846,0.841148,0.546554,0.264255,0.551374,0.448067,0.019379,0.50531,0.962221,0.68907,0.199448,0.699805,0.739513,0.210803,0.051398,0.331199,0.139141,0.779348,0.440712,0.423932,0.954611,0.656438,0.688356,0.080544,c0
0.887013,0.988562,0.479438,0.492586,0.545441,0.391741,0.207337,0.493327,0.361014,0.224285,0.839653,0.732993,0.530573,0.005734,0.303419,0.726195,0.345475,0.062172,0.204451,0.346399,0.906328,0.756493,0.419303,0.823762,0.276343,0.596733,0.728194,0.940313,0.583934,0.1064,0.193416,0.910434,0.449485,0.587828,0.430083,0.384791,0.381687,0.812878,0.264765,0.122279,0.465639,0.234894,0.532367,0.137287,0.747873,0.531633,0.92282,true,0.212764,0.160964,0.856468,0.930598,0.140254,0.139449,0.340712,0.701945,0.936602,0.438491,0.640325,0.968441,0.237886,0.233549,0.380022,0.288438,0.200202,0.739005,0.390201,0.02319,0.411061,0.514562,0.205451,0.294058,0.783212,0.938653,0.630279,0.080308,0.125136,0.010136,0.197644,0.660293,0.821709,0.761635,0.663287,0.423994,0.204055,0.346208,0.902447,0.066367,0.739346,0.293573,0.705464,0.308596,0.129325,0.522982,0.004893,0.588352,0.770603,0.446852,0.009128,0.610298,c0
0.800237,0.902636,0.566181,0.254571,0.126926,0.709949,0.836138,0.103632,0.431108,0.365789,0.011939,0.766846,0.106523,0.762797,0.395531,0.257336,0.511334,0.843761,0.610052,0.907101,0.69861,0.790205,0.108609,0.69409,0.004026,0.683664,0.42633,0.398861,0.482881,0.575368,0.81476,0.708661,0.209011,0.55334,0.996304,0.243184,0.874993,0.705501,0.781299,0.488997,0.965985,0.843195,0.201432,0.798538,0.018835,0.471619,0.630606,true,0.123599,0.771943,0.087985,0.124183,0.876363,0.294513,0.547836,0.218026,0.450251,0.653307,0.616909,0.356557,0.315803,0.758928,0.382498,0.480121,0.412372,0.030696,0.582936,0.138227,0.248968,0.588001,0.507172,0.310061,0.495988,0.636897,0.191224,0.36891,0.118505,0.139963,0.546643,0.898179,0.997337,0.38581,0.029814,0.798116,0.285828,0.25916,0.340747,0.010055,0.45832,0.853255,0.42618,0.228938,0.120532,0.563413,0.754193,0.17507,0.172572,0.953889,0.426148,0.352507,c1
0.842069,0.499744,0.196664,0.734158,0.437929,0.77126,0.883486,0.482667,0.414453,0.750513,0.966449,0.641277,0.481082,0.748023,0.398416,0.710383,0.044797,0.821981,0.780916,0.163136,0.230181,0.693365,0.093359,0.247417,0.086446,0.897343,0.107091,0.871707,0.361195,0.314654,0.464168,0.978808,0.397494,0.28626,0.155626,0.57406,0.293784,0.230355,0.795154,0.493687,0.455469,0.05291,0.651445,0.074032,0.062486,0.671234,0.876167,false,0.778955,0.654609,0.744334,0.91029,0.23898,0.326892,0.010026,0.690334,0.456955,0.673013,0.672776,0.465299,0.33123,0.044654,0.548571,0.185405,0.836747,0.969946,0.0443,0.089729,0.335263,0.33784,0.445625,0.313023,0.671041,0.849884,0.845617,0.136839,0.36539,0.910463,0.56514,0.753779,0.275203,0.061115,0.545852,0.051363,0.538632,0.65537,0.732819,0.715962,0.495328,0.717621,0.906122,0.907436,0.539137,0.832864,0.769478,0.861571,0.537951,0.473703,0.358759,0.040081,c0
0.538377,0.386846,0.994451,0.866917,0.962172,0.533387,0.069459,0.664797,0.396895,0.605488,0.937302,0.137328,0.384971,0.326637,0.045631,0.629778,0.32339,0.583494,0.246129,0.445512,0.700508,0.934405,0.90423,0.69529,0.416923,0.192957,0.030748,0.513082,0.864178,0.594564,0.162359,0.984738,0.768014,0.519855,0.129037,0.804803,0.542202,0.870725,0.163919,0.501966,0.044429,0.973221,0.034705,0.055068,0.177546,0.316011,0.005582,true,0.737418,0.524008,0.474795,0.296144,0.272935,0.713775,0.075379,0.610871,0.494208,0.780682,0.875178,0.407727,0.941757,0.227329,0.067181,0.835791,0.212506,0.858588,0.202332,0.45732,0.027625,0.040693,0.584343,0.865624,0.82282,0.250095,0.919686,0.350984,0.343386,0.32241,0.695814,0.300779,0.934357,0.152579,0.046802,0.563975,0.830366,0.594443,0.05797,0.71029,0.770295,0.961252,0.559692,0.970814,0.688608,0.838198,0.465474,0.659554,0.068198,0.883885,0.620528,0.044313,c1
0.778913,0.919705,0.944422,0.960526,0.871367,0.884446,0.375058,0.943086,0.847446,0.165971,0.751081,0.288932,0.386901,0.412688,0.305974,0.257084,0.373692,0.174558,0.889471,0.563011,0.336245,0.62672,0.380541,0.430683,0.092549,0.188405,0.011105,0.728323,0.474021,0.065587,0.480754,0.132847,0.491336,0.617929,0.810137,0.843159,0.200908,0.978894,0.854309,0.093915,0.832493,0.542429,0.277223,0.60908,0.44636,0.77051,0.574668,false,0.502763,0.27284,0.42536,0.741111,0.246941,0.26337,0.248498,0.714205,0.739626,0.307848,0.351001,0.822135,0.696062,0.742421,0.458771,0.345212,0.035779,0.265419,0.743702,0.536005,0.190892,0.982728,0.681795,0.931054,0.772431,0.621754,0.207615,0.423912,0.152239,0.719794,0.666472,0.259319,0.882208,0.33971,0.008076,0.558537,0.643165,0.269094,0.514052,0.592297,0.592431,0.718721,0.106596,0.780524,0.562132,0.251881,0.946667,0.316931,0.549566,0.048248,0.597513,0.391794,c1
0.336447,0.63429,0.502935,0.217632,0.875618,0.896777,0.909611,0.450247,0.2918,0.536751,0.6489,0.141494,0.957251,0.118425,0.385958,0.060368,0.123662,0.520775,0.042602,0.075429,0.018418,0.909154,0.105275,0.30428,0.14634,0.310114,0.440556,0.904767,0.777278,0.494639,0.058092,0.707763,0.245455,0.153352,0.98441,0.372833,0.738186,0.281828,0.040989,0.385785,0.709639,0.284932,0.856086,0.011057,0.919535,0.556211,0.882194,false,0.367214,0.191673,0.539657,0.059129,0.068229,0.056836,0.86182,0.007207,0.703659,0.641798,0.178266,0.644733,0.661575,0.011102,0.440029,0.589916,0.885617,0.683506,0.764353,0.742405,0.247366,0.461368,0.656398,0.585873,0.867251,0.070113,0.15148,0.681025,0.922941,0.965393,0.813767,0.63874,0.00471,0.818806,0.126025,0.21949,0.004011,0.002654,0.309857,0.717879,0.8545,0.860028,0.027041,0.460099,0.184015,0.668562,0.729934,0.067281,0.081525,0.984542,0.652548,0.119169,c0
0.734801,0.488619,0.5638,0.990253,0.652604,0.54518,0.440543,0.924422,0.549409,0.434531,0.160397,0.864399,0.741216,0.620332,0.163014,0.158684,0.077738,0.474326,0.783298,0.031401,0.01928,0.596199,0.621235,0.619399,0.455875,0.238497,0.880375,0.456163,0.261736,0.374833,0.080624,0.51352,0.379875,0.6342,0.930918,0.29983,0.439708,0.665006,0.433443,0.057294,0.524758,0.489549,0.483488,0.801213,0.728043,0.062934,0.327623,true,0.559528,0.56003,0.247787,0.111162,0.102995,0.879886,0.750004,0.944438,0.058971,0.479064,0.353829,0.97441,0.455837,0.923716,0.802251,0.173945,0.863024,0.484758,0.141681,0.40342,0.398185,0.691341,0.657749,0.771709,0.684506,0.004875,0.095074,0.738769,0.184823,0.6792,0.937741,0.035671,0.01597,0.432041,0.782149,0.740599,0.429787,0.76873,0.995004,0.268302,0.636477,0.671238,0.916623,0.605666,0.541517,0.893876,0.843335,0.857523,0.269065,0.291602,0.902668,0.054517,c0
0.05284,0.447687,0.721129,0.218772,0.189691,0.364565,0.476765,0.883331,0.271572,0.135009,0.52734,0.617749,0.838436,0.32036,0.30983,0.624949,0.927514,0.22832,0.618087,0.143366,0.73375,0.404943,0.682884,0.213626,0.74164,0.433731,0.702211,0.350434,0.240509,0.569336,0.599556,0.798043,0.093231,0.82419,0.824043,0.341629,0.992689,0.87344,0.94869,0.097095,0.210766,0.546911,0.67167,0.308247,0.021408,0.736349,0.580347,true,0.562327,0.262074,0.698994,0.799299,0.889143,0.615183,0.40848,0.906303,0.371312,0.51981,0.799845,0.238472,0.380888,0.944489,0.903562,0.14711,0.433239,0.532512,0.522436,0.458475,0.55304,0.418223,0.588441,0.88745,0.65941,0.049511,0.062455,0.272325,0.190796,0.946365,0.400729,0.1489,0.02323,0.291125,0.523052,0.351074,0.974833,0.868178,0.034968,0.650274,0.834952,0.149139,0.180019,0.927544,0.908068,0.25415,0.627889,0.00978,0.520637,0.110725,0.74044,0.095563,c1
0.803261,0.378662,0.400026,0.64623,0.331106,0.612852,0.833091,0.724267,0.882255,0.695389,0.116967,0.02381,0.656659,0.7842,0.218869,0.256976,0.787636,0.897491,0.483537,0.134949,0.873364,0.781624,0.459537,0.914187,0.557577,0.894603,0.834175,0.365816,0.896666,0.178185,0.033064,0.070211,0.36467,0.788672,0.732803,0.138981,0.868125,0.109798,0.133836,0.822989,0.069512,0.180663,0.345454,0.977767,0.651049,0.137507,0.646028,false,0.889828,0.39017,0.698955,0.886821,0.060805,0.032432,0.028414,0.30607,0.735918,0.419955,0.188934,0.193445,0.005597,0.940419,0.09889,0.823811,0.013209,0.747463,0.950436,0.24421,0.96348,0.633415,0.957009,0.81754,0.942681,0.27532,0.954436,0.601388,0.471403,0.804612,0.532786,0.178902,0.699968,0.022871,0.943515,0.633727,0.552058,0.614375,0.500071,0.592502,0.923897,0.390774,0.570001,0.646115,0.254308,0.944007,0.54277,0.004833,0.395259,0.080674,0.349833,0.942649,c0
