%
% Commandline
%
% weka.datagenerators.classifiers.classification.RDG1 -r weka.datagenerators.classifiers.classification.RDG1-S_18_-n_400_-a_100_-c_2_-N_100_-I_0_-M_1_-R_10 -S 18 -n 400 -a 100 -c 2 -N 100 -I 0 -M 1 -R 10
%
@relation weka.datagenerators.classifiers.classification.RDG1-S_18_-n_400_-a_100_-c_2_-N_100_-I_0_-M_1_-R_10

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute class {c0,c1}

@data
0.134103,0.992666,0.549898,0.626446,0.962958,0.65386,0.930376,0.090848,0.473684,0.276252,0.082255,0.951061,0.520218,0.293091,0.20551,0.768635,0.65519,0.196645,0.683567,0.131383,0.153006,0.736818,0.581326,0.571702,0.539769,0.840079,0.782603,0.540563,0.450125,0.812214,0.513362,0.508958,0.179012,0.412826,0.060582,0.43366,0.125331,0.945154,0.341331,0.02044,0.434971,0.591727,0.602585,0.445394,0.542171,0.844509,0.939589,0.453868,0.981096,0.027608,0.508981,0.046467,0.793565,0.591295,0.282689,0.28295,0.094255,0.067998,0.939531,0.087339,0.871292,0.324063,0.023703,0.321358,0.897979,0.015553,0.812833,0.808375,0.710543,0.961952,0.432947,0.436274,0.967103,0.488596,0.633752,0.945271,0.144683,0.656814,0.294781,0.51542,0.453946,0.700162,0.171499,0.808658,0.055395,0.915799,0.610133,0.691466,0.1462,0.721984,0.961011,0.4668,0.253344,0.585822,0.2024,0.077735,0.116673,0.049798,0.850296,0.410276,c1
0.874539,0.141319,0.574396,0.519108,0.875043,0.036388,0.066386,0.32758,0.327527,0.966684,0.613983,0.112022,0.181787,0.008776,0.52257,0.870507,0.07659,0.574808,0.99606,0.497491,0.934437,0.135959,0.339546,0.538274,0.796097,0.953116,0.378553,0.181037,0.786315,0.363603,0.80317,0.059241,0.681166,0.47852,0.740074,0.383444,0.407911,0.982097,0.231431,0.899174,0.949792,0.092681,0.456889,0.17624,0.551054,0.644376,0.473337,0.774929,0.821604,0.678991,0.966873,0.905819,0.326036,0.89992,0.012342,0.302479,0.508393,0.832687,0.118087,0.160102,0.351842,0.561334,0.896992,0.158187,0.001585,0.465497,0.549647,0.78164,0.689647,0.469905,0.971431,0.382225,0.6918,0.936225,0.702535,0.681082,0.719731,0.476571,0.128431,0.703057,0.105662,0.648683,0.308011,0.454896,0.371973,0.704669,0.557602,0.011877,0.295013,0.308377,0.451284,0.061256,0.370075,0.410902,0.21143,0.365926,0.663691,0.279345,0.558087,0.058005,c1
0.399676,0.010914,0.961817,0.149574,0.267019,0.732572,0.901834,0.156597,0.360515,0.085883,0.169754,0.272095,0.869176,0.527362,0.478989,0.095921,0.11279,0.436535,0.64081,0.531026,0.29359,0.017101,0.350324,0.089919,0.377878,0.500994,0.189072,0.520015,0.851518,0.220792,0.795713,0.352904,0.703572,0.702867,0.282203,0.71008,0.883977,0.05179,0.88012,0.456475,0.653979,0.54597,0.490275,0.583168,0.702161,0.545122,0.278437,0.521948,0.634257,0.522106,0.711028,0.946928,0.461524,0.274824,0.456825,0.502205,0.010326,0.148296,0.394211,0.80961,0.754662,0.402672,0.558226,0.056859,0.43372,0.699875,0.237666,0.443979,0.958175,0.049735,0.589681,0.774652,0.531739,0.455854,0.077812,0.519171,0.618646,0.932155,0.759139,0.746991,0.373043,0.522953,0.947176,0.429385,0.412897,0.452539,0.059383,0.746522,0.368866,0.554723,0.521639,0.198311,0.467688,0.6884,0.446752,0.514647,0.519986,0.93215,0.430044,0.588226,c1
0.074003,0.969031,0.212302,0.911909,0.169615,0.222147,0.148827,0.292627,0.081087,0.982223,0.393074,0.935121,0.672373,0.980355,0.454328,0.341347,0.505386,0.602242,0.321108,0.855173,0.639484,0.214643,0.655435,0.097023,0.13955,0.880457,0.65788,0.979408,0.670373,0.075723,0.079218,0.471854,0.196654,0.890041,0.511803,0.792475,0.7308,0.59128,0.532211,0.243532,0.274786,0.366139,0.48645,0.479569,0.587696,0.510029,0.709997,0.599266,0.177176,0.332908,0.757163,0.085964,0.960866,0.572104,0.777751,0.286798,0.373,0.158855,0.523702,0.816742,0.301691,0.772176,0.594406,0.001323,0.134034,0.731848,0.436579,0.230627,0.359015,0.431725,0.303076,0.88721,0.632301,0.695237,0.844749,0.331827,0.94235,0.146855,0.260424,0.283448,0.533877,0.936471,0.962308,0.813795,0.542565,0.92806,0.527604,0.091695,0.874006,0.769622,0.301848,0.958811,0.720219,0.098367,0.395447,0.39587,0.248684,0.503228,0.972136,0.947295,c1
0.421684,0.766227,0.666541,0.212165,0.607862,0.334858,0.687763,0.580754,0.63322,0.939599,0.666872,0.4984,0.185435,0.763797,0.588434,0.672271,0.033163,0.597601,0.209665,0.801624,0.351163,0.963277,0.215531,0.60844,0.55237,0.286156,0.984095,0.172863,0.419685,0.803632,0.243634,0.836657,0.00309,0.054025,0.091525,0.227929,0.701783,0.467816,0.814634,0.28167,0.186411,0.795647,0.701909,0.483188,0.333047,0.850662,0.572103,0.9453,0.138435,0.317175,0.053045,0.345204,0.665108,0.183302,0.743581,0.193223,0.425351,0.692133,0.265307,0.383152,0.254579,0.574155,0.868425,0.482748,0.647541,0.723083,0.694531,0.762918,0.734879,0.407883,0.018891,0.535465,0.562903,0.575725,0.795699,0.971784,0.106078,0.793728,0.612089,0.208692,0.489516,0.901817,0.720088,0.212611,0.227936,0.504626,0.160486,0.569619,0.897834,0.017342,0.118529,0.096419,0.55128,0.09852,0.558589,0.926058,0.352538,0.952314,0.873441,0.512281,c1
0.372877,0.163262,0.753491,0.817693,0.214222,0.438628,0.732295,0.803418,0.148969,0.87652,0.896917,0.221764,0.761062,0.152375,0.06516,0.628428,0.652612,0.322095,0.326434,0.477057,0.640616,0.777013,0.218988,0.136532,0.009987,0.254049,0.973478,0.680131,0.811933,0.703808,0.191299,0.335752,0.900833,0.250061,0.045859,0.557682,0.388102,0.435948,0.595921,0.782933,0.458156,0.445403,0.082398,0.068943,0.039412,0.012737,0.143434,0.974504,0.652384,0.288951,0.727345,0.242035,0.867281,0.020281,0.10898,0.066894,0.195102,0.012644,0.82225,0.998173,0.909097,0.005058,0.510106,0.805502,0.247543,0.755777,0.662926,0.967629,0.684146,0.356798,0.967267,0.791131,0.468985,0.535557,0.519174,0.551362,0.44076,0.977058,0.469681,0.462795,0.190202,0.505311,0.764919,0.732226,0.014868,0.299917,0.519161,0.425797,0.74714,0.191759,0.216413,0.389649,0.460084,0.481186,0.374603,0.00399,0.259961,0.652765,0.526165,0.121703,c1
0.859493,0.82254,0.369775,0.145131,0.392619,0.746958,0.730251,0.828465,0.97931,0.746984,0.527062,0.058225,0.878125,0.956639,0.296666,0.560572,0.674535,0.892057,0.939831,0.211771,0.844645,0.45538,0.27236,0.386882,0.206791,0.137171,0.646066,0.571814,0.227608,0.361717,0.376635,0.28515,0.884484,0.631511,0.965929,0.208714,0.802962,0.370346,0.138545,0.309611,0.685447,0.138883,0.525914,0.651531,0.626741,0.202225,0.425952,0.539394,0.772219,0.265921,0.44223,0.618938,0.916104,0.565001,0.963909,0.561663,0.06013,0.390073,0.386089,0.005565,0.656991,0.565141,0.690019,0.493389,0.248322,0.353751,0.503544,0.25268,0.473563,0.76321,0.044414,0.795669,0.973896,0.241065,0.412539,0.482119,0.544579,0.313664,0.542034,0.384489,0.999305,0.803548,0.749822,0.022364,0.601861,0.880599,0.224846,0.791845,0.593182,0.351263,0.99038,0.205676,0.296013,0.270836,0.84166,0.381119,0.514738,0.175726,0.512055,0.565196,c1
0.464537,0.975761,0.853201,0.870626,0.261889,0.821017,0.127994,0.810912,0.087521,0.063326,0.610103,0.669232,0.493286,0.769516,0.559584,0.213405,0.966031,0.111613,0.301458,0.777948,0.784371,0.358648,0.572543,0.274274,0.408391,0.125366,0.521602,0.261417,0.127653,0.99506,0.748807,0.812149,0.459479,0.626909,0.552774,0.543186,0.83733,0.982623,0.11688,0.843205,0.458219,0.36284,0.711317,0.028676,0.768429,0.530673,0.113299,0.885068,0.958413,0.317917,0.355075,0.809758,0.01062,0.758895,0.597872,0.563033,0.298066,0.97754,0.39963,0.45484,0.466847,0.765255,0.895341,0.647499,0.352371,0.030239,0.441061,0.13837,0.976954,0.073391,0.08613,0.901513,0.25551,0.951565,0.832847,0.613658,0.896441,0.025861,0.018842,0.367351,0.126406,0.160801,0.31461,0.782932,0.290519,0.939662,0.767139,0.971025,0.08362,0.691888,0.04031,0.868528,0.153618,0.090424,0.503686,0.573627,0.084507,0.569988,0.103593,0.43912,c1
0.314497,0.841684,0.013801,0.848427,0.373824,0.33507,0.907912,0.794897,0.937129,0.485643,0.321469,0.612607,0.576923,0.403943,0.979096,0.465598,0.777491,0.611822,0.150381,0.492569,0.722689,0.212136,0.068022,0.825305,0.606449,0.070014,0.19265,0.05169,0.731396,0.327021,0.641042,0.077899,0.458858,0.843943,0.40786,0.759459,0.152606,0.973607,0.105816,0.117096,0.619065,0.402031,0.825108,0.430885,0.1883,0.664391,0.370227,0.014956,0.50295,0.34169,0.570692,0.015087,0.286378,0.874684,0.582008,0.142779,0.846669,0.393532,0.094103,0.861969,0.839684,0.954809,0.146758,0.178295,0.862259,0.101913,0.814973,0.845902,0.775723,0.720592,0.371994,0.503046,0.270254,0.74821,0.663645,0.975289,0.07222,0.413533,0.334896,0.74388,0.36947,0.33325,0.238009,0.366952,0.483673,0.972081,0.821402,0.462447,0.554122,0.685274,0.54927,0.714226,0.014064,0.805405,0.43431,0.246618,0.938417,0.009872,0.579297,0.627674,c1
0.920884,0.511079,0.218043,0.707723,0.998794,0.448268,0.122217,0.477322,0.285617,0.22808,0.397733,0.137518,0.39395,0.460379,0.632905,0.615342,0.435856,0.566505,0.080276,0.828791,0.372827,0.099049,0.055021,0.10805,0.754193,0.305419,0.015026,0.313506,0.430702,0.491856,0.851266,0.356173,0.65905,0.300236,0.761769,0.022393,0.12354,0.096918,0.708499,0.232248,0.792597,0.291036,0.863647,0.119898,0.200771,0.54908,0.640373,0.614089,0.700921,0.553234,0.872677,0.518388,0.466642,0.162908,0.460156,0.443211,0.541603,0.581997,0.32553,0.325525,0.0303,0.408887,0.846381,0.68713,0.603849,0.251823,0.01722,0.228714,0.85477,0.929229,0.47399,0.834433,0.676346,0.142682,0.170363,0.570524,0.764968,0.909699,0.933619,0.801533,0.547985,0.974129,0.347665,0.119001,0.32493,0.873869,0.4117,0.380011,0.176615,0.338797,0.205281,0.78677,0.244385,0.216198,0.354002,0.603457,0.310991,0.176669,0.434725,0.802836,c1
0.224849,0.040351,0.585308,0.662702,0.601052,0.681546,0.49096,0.090982,0.405392,0.119162,0.607852,0.248372,0.481703,0.581105,0.954351,0.85869,0.818225,0.042645,0.051185,0.449638,0.365258,0.981961,0.624115,0.650468,0.514273,0.870459,0.49613,0.5881,0.927683,0.221145,0.690939,0.369501,0.268892,0.85524,0.145477,0.615692,0.523811,0.415383,0.586412,0.021539,0.027869,0.053193,0.064068,0.955515,0.016686,0.64961,0.356939,0.184909,0.503888,0.888368,0.960946,0.914513,0.556178,0.996101,0.659779,0.460576,0.583595,0.987007,0.736205,0.046894,0.092037,0.805646,0.728876,0.40615,0.455428,0.848386,0.265212,0.097199,0.656546,0.962151,0.908128,0.707746,0.618371,0.168545,0.142842,0.401931,0.701907,0.042103,0.599765,0.593607,0.181782,0.883317,0.360404,0.878645,0.027551,0.570267,0.725476,0.743388,0.116454,0.247068,0.137888,0.981407,0.082495,0.813062,0.04795,0.197017,0.367065,0.513541,0.384214,0.251532,c1
0.677919,0.800988,0.950487,0.017039,0.986176,0.035226,0.50812,0.342505,0.395123,0.521527,0.522333,0.708332,0.699927,0.847647,0.552359,0.647983,0.224005,0.473926,0.0474,0.649132,0.565593,0.054987,0.873852,0.911799,0.217231,0.02726,0.244017,0.037238,0.631154,0.583442,0.842454,0.448866,0.195247,0.273186,0.853382,0.105338,0.757034,0.118724,0.281002,0.855884,0.787283,0.314789,0.424356,0.609331,0.01017,0.294111,0.61928,0.340764,0.343523,0.182941,0.392274,0.843573,0.290559,0.445454,0.984573,0.049671,0.503574,0.821557,0.799408,0.686947,0.100451,0.499541,0.701468,0.02059,0.456413,0.833171,0.254755,0.433655,0.616328,0.812236,0.923536,0.642333,0.176948,0.926235,0.980796,0.412651,0.473843,0.02279,0.369587,0.747868,0.174368,0.255545,0.044896,0.649618,0.925866,0.240728,0.387119,0.720913,0.537419,0.097195,0.122974,0.075381,0.283785,0.131728,0.815638,0.244662,0.311784,0.549477,0.393139,0.034688,c1
0.802243,0.718892,0.372505,0.571583,0.4947,0.201127,0.406902,0.099244,0.417436,0.965817,0.53395,0.443168,0.181987,0.958319,0.035668,0.43891,0.999157,0.457867,0.133935,0.038562,0.652638,0.471823,0.840122,0.254979,0.026718,0.748062,0.15349,0.580959,0.42612,0.855725,0.460194,0.029429,0.848924,0.183984,0.423215,0.480688,0.577557,0.639117,0.873247,0.594063,0.938251,0.282107,0.211571,0.143883,0.845935,0.142166,0.618144,0.273436,0.799373,0.965953,0.921636,0.825649,0.3205,0.71797,0.332853,0.605485,0.442211,0.234495,0.368975,0.156627,0.740495,0.551597,0.203251,0.393761,0.579648,0.077191,0.363288,0.221869,0.69339,0.957728,0.170773,0.095168,0.960075,0.702079,0.566474,0.320925,0.24678,0.368291,0.996564,0.797127,0.494914,0.393318,0.849795,0.788051,0.799081,0.45152,0.529805,0.288052,0.091289,0.564596,0.622764,0.501435,0.184202,0.053815,0.777846,0.975062,0.349978,0.824805,0.856445,0.960373,c0
0.315333,0.905828,0.625821,0.652828,0.538835,0.122388,0.773798,0.059259,0.903022,0.284176,0.303394,0.377459,0.501803,0.284773,0.429732,0.937344,0.032679,0.070194,0.946287,0.949337,0.413703,0.519285,0.653533,0.533129,0.636677,0.897115,0.850259,0.758805,0.540937,0.691959,0.076302,0.722318,0.146202,0.327106,0.265181,0.998617,0.418272,0.450646,0.21608,0.168245,0.858008,0.249557,0.826868,0.497053,0.101849,0.508829,0.843304,0.263656,0.801227,0.94202,0.974325,0.675609,0.408595,0.656551,0.099256,0.792775,0.139404,0.485224,0.950059,0.385161,0.302165,0.314853,0.090153,0.192552,0.392903,0.473551,0.231121,0.624522,0.835596,0.700152,0.92955,0.541997,0.016842,0.212398,0.488521,0.39528,0.310816,0.914932,0.451692,0.658513,0.11971,0.843815,0.422692,0.196848,0.565164,0.531183,0.06849,0.930119,0.357837,0.09184,0.072637,0.915601,0.545087,0.482982,0.492764,0.762495,0.290852,0.568926,0.446432,0.112041,c1
0.577158,0.334619,0.300416,0.769731,0.733301,0.834871,0.570735,0.95986,0.99658,0.240681,0.55419,0.087696,0.887576,0.649657,0.306956,0.340845,0.043324,0.164498,0.961666,0.438935,0.293307,0.111604,0.531747,0.849496,0.186074,0.171359,0.290156,0.828001,0.878383,0.622246,0.529465,0.711286,0.284107,0.862898,0.011156,0.996116,0.646752,0.869333,0.694271,0.868465,0.247298,0.26906,0.396998,0.01409,0.788152,0.269368,0.889512,0.737308,0.104377,0.764065,0.542379,0.642378,0.244941,0.56108,0.062045,0.390717,0.639609,0.822746,0.033402,0.3372,0.021169,0.491254,0.959172,0.170083,0.008058,0.683705,0.236803,0.031629,0.769061,0.784298,0.045817,0.980319,0.989573,0.235665,0.432006,0.070538,0.438059,0.836981,0.969625,0.771959,0.791668,0.69343,0.258676,0.928332,0.021575,0.829729,0.171631,0.964241,0.561454,0.879875,0.202409,0.588358,0.68663,0.195898,0.490142,0.813076,0.016757,0.180352,0.091239,0.712903,c0
0.821511,0.640418,0.855516,0.9778,0.856612,0.485924,0.825587,0.982689,0.78662,0.149226,0.42347,0.790636,0.861257,0.691847,0.814344,0.234767,0.403666,0.680887,0.744581,0.982751,0.841806,0.567681,0.839712,0.277721,0.46835,0.481806,0.817641,0.870826,0.849741,0.065465,0.32348,0.513079,0.821712,0.216457,0.124516,0.258044,0.306397,0.382332,0.217382,0.74185,0.765283,0.354003,0.994167,0.553398,0.962578,0.344001,0.990201,0.785087,0.855208,0.50274,0.893495,0.863233,0.848469,0.925525,0.434258,0.797373,0.360491,0.633766,0.492655,0.058913,0.624005,0.97572,0.263967,0.402161,0.92052,0.38527,0.6025,0.074542,0.989844,0.461673,0.729095,0.027843,0.187028,0.888854,0.331822,0.938625,0.069102,0.799738,0.715384,0.073479,0.485646,0.809304,0.062029,0.293585,0.920014,0.089419,0.0552,0.783082,0.782206,0.5392,0.086921,0.40704,0.589667,0.316563,0.020856,0.957363,0.488948,0.739776,0.015231,0.928747,c1
0.36897,0.842247,0.223276,0.881848,0.895784,0.669448,0.283568,0.897117,0.159008,0.743786,0.388639,0.100274,0.261789,0.991399,0.377435,0.749214,0.108945,0.824256,0.735685,0.912157,0.852055,0.001638,0.607976,0.338133,0.93563,0.356938,0.926305,0.723464,0.45508,0.468937,0.54209,0.21167,0.585056,0.881094,0.812112,0.629263,0.165844,0.528051,0.4336,0.656199,0.145839,0.615488,0.449609,0.857286,0.469726,0.317624,0.253106,0.259638,0.17486,0.306036,0.106639,0.951295,0.912416,0.304202,0.164186,0.997439,0.845244,0.574016,0.232764,0.823157,0.890987,0.483737,0.543612,0.095486,0.576811,0.081229,0.61622,0.052548,0.351277,0.902005,0.89322,0.17382,0.059171,0.078524,0.200122,0.063175,0.426737,0.185337,0.241107,0.425088,0.82762,0.15409,0.280563,0.054434,0.303901,0.023076,0.879794,0.831635,0.801977,0.247919,0.059263,0.817402,0.849638,0.793153,0.539028,0.675134,0.448535,0.248858,0.773429,0.814083,c1
0.785343,0.772206,0.340869,0.842656,0.475277,0.74064,0.875484,0.148791,0.443211,0.62163,0.134718,0.683109,0.220508,0.713308,0.985316,0.310606,0.389772,0.090983,0.059952,0.417924,0.145072,0.306448,0.587703,0.815779,0.451819,0.130134,0.433804,0.359916,0.088287,0.900613,0.697575,0.129014,0.929905,0.851576,0.312171,0.444213,0.197787,0.123372,0.965764,0.492529,0.034555,0.034306,0.320976,0.825164,0.693396,0.586368,0.947907,0.541788,0.830349,0.110667,0.605765,0.543137,0.875213,0.419807,0.509145,0.836835,0.223039,0.82758,0.997179,0.515104,0.036043,0.920772,0.587287,0.68811,0.774848,0.023547,0.739971,0.352924,0.188356,0.881775,0.787084,0.905678,0.383114,0.212853,0.383207,0.763232,0.765909,0.415958,0.528281,0.350751,0.107433,0.918363,0.679327,0.532837,0.710192,0.345334,0.720096,0.41844,0.680454,0.944314,0.589704,0.353537,0.601866,0.468491,0.184777,0.830611,0.487488,0.030528,0.744373,0.990257,c1
0.747329,0.274151,0.30291,0.367776,0.05008,0.579426,0.953572,0.546413,0.380587,0.917007,0.603115,0.418917,0.298711,0.397277,0.618762,0.830419,0.390571,0.522224,0.268802,0.478138,0.169774,0.641064,0.140782,0.077224,0.234067,0.135026,0.784631,0.967079,0.311989,0.41239,0.67278,0.528808,0.944399,0.88177,0.19534,0.01196,0.937408,0.689817,0.8156,0.627526,0.396051,0.158907,0.699599,0.054202,0.102175,0.541062,0.103263,0.82621,0.235345,0.916256,0.551534,0.423496,0.952177,0.806434,0.376206,0.268945,0.137368,0.350965,0.492592,0.252252,0.718775,0.694938,0.389932,0.846413,0.299279,0.578601,0.186392,0.360317,0.499733,0.984437,0.256732,0.379713,0.330167,0.097745,0.37923,0.988878,0.110536,0.767295,0.568127,0.936575,0.947606,0.114521,0.75888,0.512458,0.54123,0.932884,0.295699,0.533856,0.141069,0.043449,0.734356,0.507895,0.803946,0.828389,0.817948,0.73024,0.712359,0.751039,0.609293,0.809234,c1
0.206277,0.78929,0.670859,0.863041,0.353211,0.358524,0.871599,0.427417,0.335637,0.480952,0.869802,0.933014,0.67021,0.670147,0.57203,0.463695,0.289793,0.242706,0.900452,0.391084,0.81721,0.5434,0.014358,0.395651,0.938693,0.875848,0.726361,0.330897,0.645375,0.767628,0.229771,0.364754,0.25277,0.56695,0.410858,0.841102,0.531027,0.267393,0.958181,0.344344,0.982868,0.887886,0.200918,0.521267,0.291439,0.697027,0.10907,0.316957,0.226942,0.063999,0.170664,0.415335,0.848736,0.742752,0.92456,0.839891,0.668707,0.951786,0.772159,0.866529,0.552071,0.69879,0.317341,0.627923,0.523361,0.417536,0.891134,0.047614,0.318202,0.133874,0.106123,0.032091,0.475577,0.058305,0.25533,0.170412,0.000663,0.714546,0.121266,0.543427,0.144879,0.456649,0.293083,0.628491,0.647662,0.50167,0.403242,0.700569,0.863598,0.410515,0.789824,0.576924,0.558862,0.286553,0.966594,0.030146,0.802533,0.829693,0.94016,0.703025,c1
0.301218,0.783085,0.852036,0.898846,0.729488,0.240244,0.643159,0.19197,0.09401,0.742303,0.439358,0.406067,0.935844,0.088302,0.138538,0.141216,0.223232,0.305782,0.243791,0.696071,0.116308,0.284664,0.331374,0.927612,0.3955,0.164273,0.668489,0.318535,0.237014,0.681563,0.403011,0.281112,0.191626,0.337972,0.43578,0.516406,0.677115,0.423045,0.555826,0.069004,0.030024,0.644844,0.669845,0.569975,0.179034,0.360342,0.989488,0.044553,0.300091,0.173407,0.853489,0.576068,0.392524,0.973657,0.456394,0.063966,0.575738,0.326366,0.131639,0.29126,0.047696,0.491766,0.99391,0.525586,0.069204,0.251529,0.684254,0.918028,0.042171,0.150834,0.681093,0.035224,0.73533,0.726386,0.141277,0.962736,0.977513,0.783867,0.517554,0.551528,0.686443,0.812774,0.262301,0.544366,0.930091,0.182191,0.772086,0.515304,0.827993,0.848029,0.353601,0.782905,0.491545,0.920374,0.39876,0.716689,0.875122,0.58903,0.145189,0.146281,c1
0.36399,0.585996,0.368107,0.904083,0.160304,0.575539,0.100541,0.884768,0.045129,0.605668,0.011057,0.38875,0.892218,0.029256,0.381668,0.931759,0.388431,0.108707,0.723297,0.148992,0.776011,0.854972,0.942167,0.899816,0.073518,0.519888,0.627691,0.187799,0.155111,0.560253,0.470932,0.050897,0.271931,0.822652,0.042431,0.147884,0.084728,0.160042,0.159154,0.369682,0.043426,0.684201,0.852566,0.438017,0.997233,0.382593,0.513291,0.11888,0.247952,0.883875,0.132567,0.374546,0.86953,0.743139,0.68665,0.505451,0.008476,0.736216,0.61759,0.09203,0.052618,0.301707,0.052238,0.336622,0.009804,0.450134,0.871088,0.226879,0.173461,0.171481,0.989548,0.794625,0.168558,0.615568,0.246426,0.627911,0.76936,0.094121,0.107926,0.709053,0.459462,0.259061,0.990162,0.597729,0.564945,0.648441,0.379173,0.955738,0.933095,0.159648,0.084648,0.418835,0.551978,0.90886,0.902056,0.86107,0.210273,0.366466,0.677599,0.168371,c0
0.282101,0.62002,0.271362,0.740639,0.988206,0.109492,0.196305,0.075403,0.032688,0.203995,0.774166,0.951142,0.343587,0.544812,0.494118,0.924658,0.755971,0.166477,0.885963,0.084421,0.867786,0.025831,0.626893,0.260606,0.971576,0.718361,0.789325,0.182571,0.919278,0.841835,0.107022,0.395815,0.012646,0.679124,0.88773,0.103009,0.528486,0.615292,0.73273,0.477458,0.285687,0.978418,0.537237,0.412408,0.740183,0.799327,0.340276,0.115902,0.454308,0.322264,0.468634,0.438411,0.428604,0.966752,0.076735,0.329276,0.707009,0.840274,0.622752,0.358026,0.870443,0.832071,0.040992,0.80792,0.519165,0.780292,0.37157,0.451613,0.610872,0.197861,0.390624,0.752628,0.569372,0.566867,0.347781,0.901354,0.407748,0.266936,0.262322,0.790586,0.720305,0.789959,0.355479,0.763142,0.289164,0.011706,0.1035,0.722921,0.22425,0.940297,0.084614,0.990758,0.009495,0.542125,0.262757,0.107752,0.563453,0.957777,0.601872,0.641276,c1
0.4391,0.663644,0.936852,0.932661,0.585467,0.90932,0.840651,0.640583,0.672841,0.066578,0.821828,0.88049,0.843626,0.362593,0.56276,0.737919,0.892558,0.83828,0.06597,0.94236,0.302816,0.271994,0.514535,0.528358,0.268676,0.239539,0.372221,0.381831,0.820705,0.443315,0.749991,0.672123,0.436092,0.936611,0.347751,0.304101,0.064572,0.893483,0.343693,0.689644,0.32949,0.130272,0.44829,0.334154,0.773908,0.671791,0.965994,0.961273,0.413261,0.273322,0.114924,0.157761,0.528928,0.959018,0.043283,0.810548,0.591156,0.317932,0.950981,0.92924,0.43517,0.510851,0.475929,0.799926,0.33086,0.684237,0.036675,0.799888,0.384321,0.762013,0.136544,0.617887,0.788612,0.3916,0.729165,0.070976,0.801431,0.157501,0.621244,0.186307,0.969054,0.043927,0.545678,0.725236,0.038677,0.52734,0.976558,0.867019,0.20545,0.610467,0.977366,0.340719,0.825825,0.571269,0.374633,0.89646,0.495429,0.193477,0.331534,0.640958,c1
0.437552,0.769752,0.959412,0.427314,0.477421,0.224179,0.949912,0.185315,0.487781,0.287721,0.33641,0.806054,0.082934,0.778405,0.400619,0.953448,0.511188,0.687474,0.428775,0.965294,0.149829,0.953335,0.491477,0.827772,0.74203,0.517114,0.672277,0.059851,0.531746,0.496742,0.202331,0.227849,0.750467,0.090943,0.771871,0.725428,0.488847,0.130142,0.884034,0.400593,0.846513,0.028224,0.492513,0.588823,0.395026,0.257262,0.321749,0.12021,0.411782,0.366705,0.206863,0.908573,0.046734,0.999228,0.510223,0.801765,0.569199,0.317319,0.172553,0.474931,0.108594,0.747876,0.238699,0.282301,0.8508,0.976468,0.761648,0.148088,0.48095,0.678608,0.833111,0.773397,0.773812,0.562288,0.114988,0.663555,0.624501,0.914175,0.653222,0.739086,0.485144,0.991314,0.944046,0.583587,0.127193,0.280814,0.192367,0.703028,0.884459,0.861935,0.452961,0.523586,0.048511,0.848135,0.877447,0.238854,0.885975,0.161065,0.603411,0.032361,c0
